subjectnum;order;blockedormixed;condition;testtrial;faceorword;wordonleft;wordonright;faceonleft;faceonright;responsekey;accuracy;RT;studytrial;testbin;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;19,00;1,00;loved;said;0,00;0,00;2,00;1,00;1,74;72,00;2,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;20,00;1,00;disease;demand;0,00;0,00;2,00;1,00;1,19;76,00;2,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;21,00;1,00;individuals;ship;0,00;0,00;1,00;1,00;1,85;47,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;22,00;1,00;mother;rise;0,00;0,00;2,00;1,00;1,41;39,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;23,00;1,00;killed;column;0,00;0,00;2,00;1,00;1,63;65,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;24,00;1,00;several;bring;0,00;0,00;1,00;1,00;1,53;8,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;25,00;1,00;raise;picked;0,00;0,00;1,00;1,00;1,74;78,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;26,00;1,00;made;thought;0,00;0,00;2,00;1,00;1,52;7,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;27,00;1,00;campaign;detail;0,00;0,00;2,00;1,00;1,52;18,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;28,00;1,00;willing;different;0,00;0,00;1,00;1,00;2,39;75,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;29,00;1,00;plans;score;0,00;0,00;1,00;1,00;2,28;10,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;30,00;1,00;help;sample;0,00;0,00;2,00;0,00;1,63;28,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;31,00;1,00;lives;occurred;0,00;0,00;2,00;1,00;0,97;9,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;32,00;1,00;income;base;0,00;0,00;2,00;1,00;1,63;48,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;33,00;1,00;industry;kitchen;0,00;0,00;1,00;1,00;1,74;41,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;34,00;1,00;achieve;physical;0,00;0,00;2,00;1,00;1,30;60,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;35,00;1,00;garden;exercise;0,00;0,00;2,00;0,00;3,38;58,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;36,00;1,00;supported;circle;0,00;0,00;1,00;1,00;2,50;20,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;37,00;1,00;number;offered;0,00;0,00;1,00;1,00;2,94;84,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;38,00;1,00;establish;soldiers;0,00;0,00;1,00;0,00;1,31;51,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;39,00;1,00;attorney;method;0,00;0,00;2,00;0,00;1,41;62,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;40,00;1,00;gold;mention;0,00;0,00;2,00;1,00;1,41;14,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;41,00;1,00;fall;stand;0,00;0,00;2,00;1,00;2,06;79,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;42,00;1,00;forms;atmosphere;0,00;0,00;1,00;1,00;2,39;90,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;43,00;1,00;flesh;pass;0,00;0,00;1,00;1,00;0,97;44,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;44,00;1,00;natural;independent;0,00;0,00;1,00;1,00;2,83;67,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;45,00;1,00;deep;cases;0,00;0,00;1,00;1,00;1,95;80,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;46,00;1,00;gave;rooms;0,00;0,00;1,00;1,00;1,85;56,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;47,00;1,00;truck;direct;0,00;0,00;2,00;1,00;1,30;43,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;48,00;1,00;leading;hole;0,00;0,00;2,00;1,00;1,52;91,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;49,00;1,00;easier;address;0,00;0,00;1,00;0,00;3,38;69,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;50,00;1,00;neck;moved;0,00;0,00;2,00;1,00;1,41;89,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;51,00;0,00;;;184,00;210,00;1,00;1,00;1,96;86,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;52,00;0,00;;;205,00;197,00;1,00;1,00;1,53;38,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;53,00;0,00;;;73,00;18,00;2,00;1,00;2,40;85,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;54,00;0,00;;;141,00;191,00;2,00;1,00;2,07;93,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;55,00;0,00;;;19,00;134,00;2,00;1,00;3,38;87,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;56,00;0,00;;;45,00;85,00;1,00;1,00;1,53;1,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;57,00;0,00;;;5,00;36,00;1,00;1,00;2,85;94,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;58,00;0,00;;;183,00;4,00;2,00;1,00;1,85;71,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;59,00;0,00;;;58,00;194,00;2,00;1,00;2,07;12,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;60,00;0,00;;;116,00;129,00;2,00;1,00;1,63;23,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;61,00;0,00;;;204,00;65,00;1,00;0,00;2,84;66,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;62,00;0,00;;;107,00;26,00;1,00;1,00;1,85;34,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;63,00;0,00;;;96,00;7,00;2,00;1,00;1,96;25,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;64,00;0,00;;;115,00;195,00;2,00;1,00;3,16;100,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;65,00;0,00;;;84,00;160,00;2,00;1,00;1,52;16,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;66,00;0,00;;;113,00;10,00;1,00;0,00;2,07;95,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;67,00;0,00;;;122,00;47,00;1,00;1,00;3,38;73,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;68,00;0,00;;;50,00;149,00;2,00;1,00;2,40;45,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;69,00;0,00;;;64,00;30,00;1,00;1,00;4,04;82,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;70,00;0,00;;;33,00;17,00;2,00;0,00;3,16;77,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;71,00;0,00;;;167,00;125,00;2,00;1,00;1,52;2,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;72,00;0,00;;;35,00;177,00;1,00;1,00;3,16;22,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;73,00;0,00;;;131,00;86,00;1,00;0,00;2,84;21,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;74,00;0,00;;;171,00;41,00;1,00;1,00;2,84;19,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;75,00;0,00;;;46,00;68,00;1,00;0,00;2,40;54,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;76,00;0,00;;;137,00;148,00;1,00;0,00;5,02;35,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;77,00;0,00;;;208,00;123,00;1,00;1,00;1,52;88,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;78,00;0,00;;;157,00;182,00;1,00;1,00;2,29;99,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;79,00;0,00;;;100,00;162,00;1,00;1,00;2,28;27,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;80,00;0,00;;;209,00;91,00;1,00;1,00;2,40;61,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;81,00;0,00;;;81,00;170,00;2,00;1,00;2,72;98,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;82,00;0,00;;;169,00;124,00;2,00;1,00;1,85;29,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;83,00;0,00;;;94,00;135,00;2,00;1,00;2,29;74,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;84,00;0,00;;;166,00;15,00;1,00;1,00;2,07;15,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;85,00;0,00;;;8,00;44,00;1,00;1,00;2,95;6,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;86,00;0,00;;;180,00;56,00;2,00;1,00;1,53;81,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;87,00;0,00;;;54,00;133,00;1,00;0,00;3,06;40,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;88,00;0,00;;;108,00;76,00;1,00;1,00;1,86;50,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;89,00;0,00;;;201,00;92,00;1,00;1,00;1,96;42,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;90,00;0,00;;;13,00;206,00;1,00;1,00;1,97;31,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;91,00;0,00;;;109,00;130,00;1,00;1,00;2,72;64,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;92,00;0,00;;;151,00;190,00;2,00;1,00;2,41;37,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;93,00;0,00;;;89,00;23,00;2,00;1,00;3,49;59,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;94,00;0,00;;;42,00;187,00;1,00;1,00;2,17;24,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;95,00;0,00;;;105,00;80,00;1,00;1,00;2,51;96,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;96,00;0,00;;;158,00;146,00;1,00;1,00;3,60;36,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;97,00;0,00;;;48,00;172,00;1,00;1,00;1,74;55,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;98,00;0,00;;;176,00;21,00;1,00;0,00;1,85;63,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;99,00;0,00;;;168,00;175,00;1,00;1,00;2,73;68,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;1,00;2,00;1,00;100,00;0,00;;;2,00;132,00;2,00;1,00;2,62;32,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;1,00;1,00;caused;noted;0,00;0,00;2,00;0,00;3,93;8,00;1,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;2,00;1,00;capacity;risk;0,00;0,00;2,00;1,00;0,97;27,00;1,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;3,00;1,00;fill;spend;0,00;0,00;2,00;1,00;2,07;78,00;1,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;4,00;0,00;;;111,00;74,00;1,00;1,00;2,51;62,00;1,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;5,00;1,00;basis;dinner;0,00;0,00;2,00;1,00;1,74;6,00;1,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;6,00;0,00;;;193,00;39,00;1,00;1,00;3,06;94,00;1,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;7,00;1,00;crowd;marked;0,00;0,00;2,00;1,00;1,41;81,00;1,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;8,00;0,00;;;95,00;143,00;1,00;1,00;5,13;2,00;1,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;9,00;0,00;;;83,00;66,00;1,00;0,00;2,62;50,00;1,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;10,00;0,00;;;142,00;155,00;1,00;0,00;2,18;40,00;1,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;11,00;1,00;claim;older;0,00;0,00;1,00;0,00;4,69;22,00;2,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;12,00;0,00;;;189,00;31,00;2,00;1,00;2,94;15,00;2,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;13,00;1,00;uncle;arms;0,00;0,00;1,00;1,00;3,05;26,00;2,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;14,00;1,00;drew;brown;0,00;0,00;1,00;1,00;1,30;43,00;2,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;15,00;0,00;;;139,00;98,00;2,00;1,00;2,40;19,00;2,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;16,00;1,00;funds;home;0,00;0,00;1,00;0,00;9,73;98,00;2,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;17,00;1,00;arts;material;0,00;0,00;1,00;1,00;1,96;70,00;2,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;18,00;0,00;;;6,00;77,00;1,00;1,00;2,40;96,00;2,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;19,00;1,00;formed;plant;0,00;0,00;2,00;1,00;2,83;44,00;2,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;20,00;1,00;spirit;cells;0,00;0,00;1,00;0,00;3,05;30,00;2,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;21,00;0,00;;;106,00;117,00;2,00;1,00;1,85;5,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;22,00;1,00;ground;equal;0,00;0,00;2,00;0,00;3,60;93,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;23,00;1,00;free;smile;0,00;0,00;2,00;1,00;6,11;63,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;24,00;1,00;door;tree;0,00;0,00;1,00;1,00;4,25;1,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;25,00;1,00;send;fourth;0,00;0,00;1,00;1,00;4,04;46,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;26,00;1,00;closed;sides;0,00;0,00;1,00;1,00;2,83;11,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;27,00;0,00;;;138,00;20,00;1,00;1,00;3,39;31,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;28,00;1,00;task;grew;0,00;0,00;1,00;1,00;1,30;41,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;29,00;0,00;;;43,00;112,00;2,00;1,00;1,64;28,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;30,00;0,00;;;181,00;12,00;1,00;0,00;2,07;55,00;3,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;31,00;1,00;attempt;courses;0,00;0,00;2,00;0,00;1,41;83,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;32,00;0,00;;;87,00;196,00;2,00;0,00;2,73;65,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;33,00;0,00;;;3,00;140,00;1,00;1,00;1,75;49,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;34,00;1,00;study;late;0,00;0,00;2,00;1,00;1,96;42,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;35,00;1,00;loss;jobs;0,00;0,00;1,00;0,00;1,41;48,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;36,00;1,00;pull;maintenance;0,00;0,00;2,00;0,00;2,94;59,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;37,00;1,00;tall;shot;0,00;0,00;2,00;0,00;1,63;73,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;38,00;0,00;;;174,00;37,00;2,00;0,00;2,84;76,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;39,00;0,00;;;164,00;59,00;1,00;1,00;2,73;4,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;40,00;0,00;;;16,00;88,00;1,00;1,00;1,20;88,00;4,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;41,00;1,00;uniform;east;0,00;0,00;1,00;0,00;1,96;74,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;42,00;0,00;;;78,00;67,00;1,00;0,00;2,18;21,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;43,00;1,00;marriage;right;0,00;0,00;2,00;1,00;3,05;72,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;44,00;0,00;;;27,00;136,00;2,00;1,00;1,42;90,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;45,00;1,00;enter;motor;0,00;0,00;2,00;1,00;1,74;92,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;46,00;0,00;;;99,00;152,00;1,00;0,00;1,86;47,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;47,00;0,00;;;121,00;52,00;1,00;1,00;1,86;99,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;48,00;1,00;reported;forced;0,00;0,00;2,00;0,00;2,19;66,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;49,00;1,00;estate;broke;0,00;0,00;2,00;0,00;2,39;37,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;50,00;1,00;created;trees;0,00;0,00;2,00;0,00;5,68;51,00;5,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;51,00;1,00;part;produce;0,00;0,00;2,00;0,00;2,40;80,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;52,00;1,00;plays;state;0,00;0,00;2,00;0,00;2,28;61,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;53,00;0,00;;;188,00;207,00;2,00;0,00;1,52;18,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;54,00;0,00;;;118,00;25,00;2,00;0,00;1,96;12,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;55,00;1,00;fashion;impact;0,00;0,00;1,00;1,00;1,63;14,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;56,00;0,00;;;186,00;79,00;1,00;0,00;2,07;58,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;57,00;0,00;;;145,00;62,00;1,00;0,00;2,95;9,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;58,00;0,00;;;200,00;40,00;1,00;0,00;3,16;33,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;59,00;1,00;dress;previously;0,00;0,00;1,00;0,00;2,83;84,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;60,00;0,00;;;198,00;32,00;1,00;0,00;1,64;95,00;6,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;61,00;1,00;decision;flat;0,00;0,00;1,00;0,00;1,41;34,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;62,00;0,00;;;179,00;69,00;2,00;0,00;1,85;52,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;63,00;0,00;;;34,00;110,00;1,00;0,00;1,09;82,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;64,00;0,00;;;147,00;61,00;2,00;0,00;1,20;23,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;65,00;0,00;;;203,00;202,00;1,00;0,00;1,31;97,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;66,00;0,00;;;53,00;71,00;2,00;1,00;1,30;100,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;67,00;1,00;peace;taught;0,00;0,00;2,00;0,00;1,41;87,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;68,00;1,00;ordered;actual;0,00;0,00;1,00;0,00;3,16;10,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;69,00;1,00;spread;burning;0,00;0,00;1,00;0,00;1,95;67,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;70,00;0,00;;;120,00;55,00;2,00;0,00;1,09;20,00;7,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;71,00;1,00;ultimate;being;0,00;0,00;2,00;0,00;0,97;75,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;72,00;0,00;;;70,00;126,00;1,00;0,00;1,74;64,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;73,00;0,00;;;114,00;11,00;1,00;1,00;0,76;56,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;74,00;0,00;;;128,00;1,00;1,00;1,00;0,76;79,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;75,00;0,00;;;103,00;38,00;2,00;1,00;0,76;71,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;76,00;0,00;;;199,00;192,00;2,00;0,00;0,44;39,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;77,00;1,00;economic;session;0,00;0,00;2,00;1,00;0,97;13,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;78,00;1,00;areas;sweet;0,00;0,00;1,00;0,00;1,08;36,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;79,00;1,00;range;strength;0,00;0,00;1,00;1,00;1,30;91,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;80,00;0,00;;;75,00;178,00;2,00;1,00;1,31;68,00;8,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;81,00;1,00;unable;rose;0,00;0,00;1,00;0,00;1,52;57,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;82,00;0,00;;;28,00;93,00;1,00;1,00;0,76;69,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;83,00;0,00;;;185,00;82,00;1,00;0,00;0,65;86,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;84,00;1,00;hard;walking;0,00;0,00;1,00;0,00;1,30;53,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;85,00;1,00;costs;becomes;0,00;0,00;2,00;0,00;1,08;35,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;86,00;0,00;;;161,00;173,00;2,00;0,00;0,98;85,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;87,00;1,00;period;doubt;0,00;0,00;2,00;0,00;0,97;29,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;88,00;0,00;;;144,00;51,00;2,00;1,00;0,43;77,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;89,00;1,00;hair;lived;0,00;0,00;1,00;0,00;0,97;38,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;90,00;1,00;firm;boys;0,00;0,00;1,00;1,00;1,30;32,00;9,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;91,00;0,00;;;29,00;119,00;1,00;1,00;0,65;25,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;92,00;1,00;baby;cross;0,00;0,00;2,00;0,00;0,97;54,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;93,00;1,00;straight;membership;0,00;0,00;2,00;1,00;1,19;89,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;94,00;0,00;;;14,00;165,00;1,00;1,00;0,98;45,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;95,00;0,00;;;101,00;63,00;1,00;1,00;0,54;7,00;10,00;;;;;;;;;;;;;;;;;;;;;;
53,00;2,00;1,00;3,00;96,00;0,00;;;72,00;127,00;1,00;0,00;0,43;3,00;10,00;;;;;;;;;;;;;;;;;;;;;;
