"","sub","correct","rt","itemtype"
"13593",53,1,0.84,"new"
"13594",53,1,0.728,"old"
"13595",53,1,1.384,"new"
"13596",53,1,1.28,"new"
"13597",53,1,0.712,"new"
"13598",53,1,0.76,"old"
"13599",53,1,0.824,"new"
"13600",53,0,1.864,"old"
"13601",53,0,0.936,"old"
"13602",53,0,1.792,"old"
"13603",53,1,0.688,"old"
"13604",53,0,1.568,"old"
"13605",53,1,1.584,"old"
"13606",53,1,0.72,"new"
"13607",53,1,0.848,"new"
"13608",53,1,0.736,"new"
"13609",53,1,1.544,"old"
"13610",53,1,1.112,"old"
"13611",53,1,0.912,"new"
"13612",53,1,0.872,"old"
"13613",53,0,1.368,"old"
"13614",53,1,2.112,"old"
"13615",53,1,0.664,"old"
"13616",53,0,0.984,"old"
"13617",53,1,0.616,"new"
"13618",53,1,0.68,"new"
"13619",53,0,0.576,"old"
"13620",53,1,0.744,"new"
"13621",53,0,1.576,"old"
"13622",53,1,0.904,"new"
"13623",53,1,0.704,"old"
"13624",53,1,0.712,"new"
"13625",53,0,1.48,"new"
"13626",53,1,0.736,"new"
"13627",53,1,1.896,"old"
"13628",53,1,0.68,"new"
"13629",53,1,0.896,"new"
"13630",53,1,0.84,"new"
"13631",53,0,0.632,"old"
"13632",53,1,1.056,"new"
"13633",53,1,0.704,"new"
"13634",53,1,1.328,"new"
"13635",53,1,0.776,"old"
"13636",53,1,0.672,"new"
"13637",53,0,2.248,"new"
"13638",53,1,0.96,"new"
"13639",53,1,0.76,"old"
"13640",53,0,1.112,"old"
"13641",53,1,0.776,"new"
"13642",53,1,0.776,"old"
"13643",53,1,0.68,"new"
"13644",53,1,0.672,"new"
"13645",53,1,0.688,"new"
"13646",53,1,1.712,"old"
"13647",53,1,0.712,"new"
"13648",53,1,0.6,"new"
"13649",53,0,0.544,"old"
"13650",53,1,1.768,"new"
"13651",53,1,1.162,"new"
"13652",53,0,0.904,"old"
"13653",53,1,2.464,"new"
"13654",53,1,0.592,"new"
"13655",53,0,0.6,"old"
"13656",53,0,0.632,"old"
"13657",53,1,0.696,"old"
"13658",53,1,1.816,"new"
"13659",53,1,0.648,"old"
"13660",53,1,0.712,"new"
"13661",53,1,1.08,"new"
"13662",53,1,0.824,"new"
"13663",53,1,0.584,"old"
"13664",53,1,0.696,"new"
"13665",53,1,1.592,"old"
"13666",53,1,0.552,"new"
"13667",53,1,1.312,"new"
"13668",53,1,1.056,"new"
"13669",53,1,0.544,"new"
"13670",53,1,0.792,"new"
"13671",53,0,0.512,"old"
"13672",53,1,0.768,"new"
"13673",53,0,1.504,"new"
"13674",53,1,1.112,"old"
"13675",53,0,0.84,"old"
"13676",53,0,1.064,"old"
"13677",53,0,0.632,"old"
"13678",53,0,0.744,"old"
"13679",53,0,1.032,"new"
"13680",53,1,0.672,"new"
"13681",53,1,1.2,"old"
"13682",53,1,0.552,"new"
"13683",53,1,1.016,"new"
"13684",53,1,1.024,"new"
"13685",53,1,0.624,"old"
"13686",53,0,2.36,"new"
"13687",53,1,1.296,"new"
"13688",53,1,0.608,"new"
"13689",53,1,0.856,"new"
"13690",53,1,0.712,"new"
"13691",53,0,2.24,"old"
"13692",53,1,0.864,"new"
"13693",53,1,0.552,"new"
"13694",53,1,0.608,"new"
"13695",53,0,1.056,"old"
"13696",53,1,0.704,"new"
"13697",53,0,0.688,"old"
"13698",53,1,0.648,"new"
"13699",53,1,1.528,"new"
"13700",53,1,0.584,"new"
"13701",53,1,2.184,"old"
"13702",53,1,1.4,"old"
"13703",53,1,1.888,"new"
"13704",53,1,0.936,"new"
"13705",53,0,1.376,"old"
"13706",53,1,0.576,"new"
"13707",53,1,0.936,"new"
"13708",53,1,0.96,"new"
"13709",53,0,0.928,"new"
"13710",53,1,1.928,"new"
"13711",53,1,0.64,"new"
"13712",53,1,0.8,"old"
"13713",53,1,0.92,"old"
"13714",53,1,1.136,"new"
"13715",53,0,1.472,"old"
"13716",53,1,1.2,"old"
"13717",53,1,0.792,"old"
"13718",53,0,4.96,"old"
"13719",53,1,1.064,"new"
"13720",53,1,1.976,"new"
"13721",53,1,1.656,"old"
"13722",53,1,0.608,"new"
"13723",53,0,1.792,"old"
"13724",53,0,0.736,"old"
"13725",53,1,0.664,"old"
"13726",53,1,0.872,"new"
"13727",53,0,0.824,"old"
"13728",53,1,0.6,"new"
"13729",53,1,0.856,"new"
"13730",53,0,0.832,"old"
"13731",53,1,0.76,"new"
"13732",53,0,1.4,"old"
"13733",53,1,2.272,"old"
"13734",53,1,0.928,"new"
"13735",53,0,0.872,"old"
"13736",53,1,0.928,"old"
"13737",53,0,0.832,"old"
"13738",53,1,0.688,"new"
"13739",53,1,1.2,"old"
"13740",53,0,1.256,"old"
"13741",53,0,0.784,"old"
"13742",53,1,0.864,"new"
"13743",53,1,1.672,"old"
"13744",53,1,0.696,"old"
"13745",53,0,1.84,"old"
"13746",53,1,1.056,"new"
"13747",53,1,1.352,"new"
"13748",53,0,1.512,"new"
"13749",53,1,0.76,"new"
"13750",53,1,0.84,"old"
"13751",53,0,0.864,"old"
"13752",53,1,1.096,"new"
"13753",53,1,1.232,"new"
"13754",53,1,0.488,"new"
"13755",53,1,0.52,"new"
"13756",53,1,0.696,"new"
"13757",53,1,0.536,"new"
"13758",53,0,0.968,"old"
"13759",53,1,0.912,"new"
"13760",53,1,0.872,"new"
"13761",53,0,1.232,"old"
"13762",53,0,0.712,"old"
"13763",53,1,1.144,"new"
"13764",53,0,0.6,"old"
"13765",53,1,1.488,"new"
"13766",53,1,1.328,"old"
"13767",53,1,0.6,"new"
"13768",53,1,0.992,"new"
"13769",53,1,3.176,"old"
"13770",53,0,0.504,"old"
"13771",53,1,0.624,"old"
"13772",53,1,0.688,"old"
"13773",53,0,0.984,"old"
"13774",53,1,0.68,"old"
"13775",53,1,0.624,"old"
"13776",53,1,1.56,"new"
"13777",53,1,1.072,"old"
"13778",53,0,0.752,"old"
"13779",53,0,1.968,"old"
"13780",53,1,0.776,"new"
"13781",53,1,2.24,"old"
"13782",53,0,0.592,"old"
"13783",53,0,1.056,"old"
"13784",53,0,0.728,"old"
"13785",53,0,0.616,"old"
"13786",53,0,3.104,"old"
"13787",53,0,0.888,"old"
"13788",53,1,1.32,"old"
"13789",53,1,0.752,"new"
"13790",53,0,1.072,"old"
"13791",53,1,0.848,"old"
"13792",53,1,1.704,"old"
"13793",53,1,0.656,"new"
"13794",53,0,0.592,"old"
"13795",53,1,0.536,"new"
"13796",53,1,0.696,"new"
"13797",53,0,0.64,"old"
"13798",53,1,0.672,"new"
"13799",53,1,0.576,"new"
"13800",53,0,0.864,"old"
"13801",23,0,2.997,"new"
"13802",23,1,1.312,"new"
"13803",23,1,0.824,"old"
"13804",23,0,0.888,"new"
"13805",23,1,0.984,"old"
"13806",23,0,0.768,"new"
"13807",23,1,1.296,"new"
"13808",23,1,0.904,"new"
"13809",23,0,0.872,"new"
"13810",23,0,0.896,"new"
"13811",23,1,0.792,"old"
"13812",23,1,0.952,"old"
"13813",23,1,0.856,"old"
"13814",23,1,0.728,"old"
"13815",23,1,0.848,"new"
"13816",23,1,0.856,"new"
"13817",23,0,1.024,"old"
"13818",23,0,1.52,"old"
"13819",23,1,1.512,"new"
"13820",23,1,0.672,"old"
"13821",23,0,0.856,"new"
"13822",23,1,0.712,"old"
"13823",23,0,1.248,"old"
"13824",23,1,1.08,"old"
"13825",23,1,0.672,"old"
"13826",23,0,1.4,"new"
"13827",23,1,0.736,"old"
"13828",23,1,1.096,"old"
"13829",23,1,0.824,"new"
"13830",23,0,1.304,"old"
"13831",23,1,1.208,"old"
"13832",23,1,0.96,"new"
"13833",23,0,0.928,"old"
"13834",23,1,0.784,"new"
"13835",23,1,0.84,"new"
"13836",23,1,0.96,"new"
"13837",23,1,1.624,"new"
"13838",23,1,1.816,"new"
"13839",23,1,0.632,"old"
"13840",23,1,0.608,"old"
"13841",23,1,1.304,"new"
"13842",23,0,1,"old"
"13843",23,1,4.328,"new"
"13844",23,1,1.528,"old"
"13845",23,0,0.888,"new"
"13846",23,1,0.976,"old"
"13847",23,1,1.4,"old"
"13848",23,1,0.736,"old"
"13849",23,0,1.616,"old"
"13850",23,1,0.928,"old"
"13851",23,1,1.464,"old"
"13852",23,0,0.768,"old"
"13853",23,1,0.784,"old"
"13854",23,1,2.208,"new"
"13855",23,1,0.752,"new"
"13856",23,1,0.688,"old"
"13857",23,0,0.808,"old"
"13858",23,0,0.96,"old"
"13859",23,1,0.92,"new"
"13860",23,1,1.28,"new"
"13861",23,1,1.352,"new"
"13862",23,0,1.872,"old"
"13863",23,1,0.824,"old"
"13864",23,1,1.128,"new"
"13865",23,1,1.376,"new"
"13866",23,1,1.224,"old"
"13867",23,1,0.984,"new"
"13868",23,1,1.08,"new"
"13869",23,1,0.712,"old"
"13870",23,1,0.96,"new"
"13871",23,1,1.008,"old"
"13872",23,1,0.976,"new"
"13873",23,1,1.352,"new"
"13874",23,0,1.128,"new"
"13875",23,1,0.992,"new"
"13876",23,1,0.905,"old"
"13877",23,1,0.815,"new"
"13878",23,1,0.832,"old"
"13879",23,0,0.848,"new"
"13880",23,0,1.184,"old"
"13881",23,1,0.952,"new"
"13882",23,1,0.896,"old"
"13883",23,1,0.704,"old"
"13884",23,1,1.064,"new"
"13885",23,1,1.648,"new"
"13886",23,1,1.88,"new"
"13887",23,1,0.912,"old"
"13888",23,1,0.784,"old"
"13889",23,0,0.672,"new"
"13890",23,1,0.976,"new"
"13891",23,0,0.864,"old"
"13892",23,0,1.048,"old"
"13893",23,1,0.624,"old"
"13894",23,1,1.096,"new"
"13895",23,1,2.736,"new"
"13896",23,1,1.944,"new"
"13897",23,0,1.104,"old"
"13898",23,1,0.6,"old"
"13899",23,1,0.688,"old"
"13900",23,1,0.936,"new"
"13901",23,1,1.16,"new"
"13902",23,1,1.04,"new"
"13903",23,1,1.464,"new"
"13904",23,0,3.16,"old"
"13905",23,1,0.736,"new"
"13906",23,0,1.024,"old"
"13907",23,1,1.048,"new"
"13908",23,0,1.368,"old"
"13909",23,0,1.616,"old"
"13910",23,1,2.08,"new"
"13911",23,0,1.36,"old"
"13912",23,1,1.24,"new"
"13913",23,1,1.368,"new"
"13914",23,1,1.352,"new"
"13915",23,0,1.768,"old"
"13916",23,1,0.968,"old"
"13917",23,1,0.848,"new"
"13918",23,1,1.096,"new"
"13919",23,0,1.056,"old"
"13920",23,1,0.896,"old"
"13921",23,0,1.232,"old"
"13922",23,1,0.776,"old"
"13923",23,1,0.968,"new"
"13924",23,1,3.68,"old"
"13925",23,1,0.936,"new"
"13926",23,0,0.888,"old"
"13927",23,1,1.088,"new"
"13928",23,0,0.888,"new"
"13929",23,1,0.952,"old"
"13930",23,0,1.048,"new"
"13931",23,1,1.232,"new"
"13932",23,1,1.808,"new"
"13933",23,0,0.728,"new"
"13934",23,1,0.808,"old"
"13935",23,1,1.016,"new"
"13936",23,1,0.904,"old"
"13937",23,0,1.04,"new"
"13938",23,0,1.392,"old"
"13939",23,1,0.76,"old"
"13940",23,0,2.784,"old"
"13941",23,1,0.784,"new"
"13942",23,0,0.816,"old"
"13943",23,0,0.928,"new"
"13944",23,0,1.2,"old"
"13945",23,0,1.072,"old"
"13946",23,1,2.072,"new"
"13947",23,1,0.776,"new"
"13948",23,1,0.912,"new"
"13949",23,0,1.232,"old"
"13950",23,0,1.112,"old"
"13951",23,1,1.365,"new"
"13952",23,0,0.808,"new"
"13953",23,0,1.944,"old"
"13954",23,1,0.792,"old"
"13955",23,0,1.464,"new"
"13956",23,1,0.664,"old"
"13957",23,0,1.088,"new"
"13958",23,0,0.656,"old"
"13959",23,0,1.16,"old"
"13960",23,1,0.88,"new"
"13961",23,1,0.808,"old"
"13962",23,1,0.768,"new"
"13963",23,1,1.136,"new"
"13964",23,0,0.704,"new"
"13965",23,1,0.992,"new"
"13966",23,1,0.952,"new"
"13967",23,1,0.752,"new"
"13968",23,1,1.464,"new"
"13969",23,1,0.896,"new"
"13970",23,1,0.616,"old"
"13971",23,0,0.704,"new"
"13972",23,1,0.72,"old"
"13973",23,1,0.84,"old"
"13974",23,0,1.08,"old"
"13975",23,1,2.504,"new"
"13976",23,1,0.568,"old"
"13977",23,1,0.624,"old"
"13978",23,1,0.672,"old"
"13979",23,1,0.736,"new"
"13980",23,0,0.92,"old"
"13981",23,0,0.888,"old"
"13982",23,1,0.984,"new"
"13983",23,1,1.24,"new"
"13984",23,0,1.088,"old"
"13985",23,1,0.784,"old"
"13986",23,0,3.368,"old"
"13987",23,1,1.808,"new"
"13988",23,1,1.096,"old"
"13989",23,1,0.728,"old"
"13990",23,1,0.88,"new"
"13991",23,1,0.832,"new"
"13992",23,1,0.984,"new"
"13993",23,1,0.904,"new"
"13994",23,1,1.064,"old"
"13995",23,1,0.936,"new"
"13996",23,1,0.92,"new"
"13997",23,1,1.072,"new"
"13998",23,1,1.064,"new"
"13999",23,0,1.328,"old"
"14000",23,1,1.24,"old"
"14001",23,0,1.104,"new"
"14002",23,1,0.896,"new"
"14003",23,1,0.832,"old"
"14004",23,1,0.776,"old"
"14005",23,1,0.984,"new"
"14006",23,1,0.96,"old"
"14007",23,1,0.824,"old"
"14008",23,0,0.864,"old"
"14009",23,0,0.984,"old"
"14010",23,0,1.192,"old"
"14011",23,0,1.72,"old"
"14012",23,1,0.728,"old"
"14013",23,1,0.664,"old"
"14014",23,0,2.048,"old"
"14015",23,1,2.864,"new"
"14016",23,1,1.376,"new"
"14017",23,0,0.728,"old"
"14018",23,1,0.688,"new"
"14019",23,1,0.688,"old"
"14020",23,0,0.76,"new"
"14021",23,1,0.712,"new"
"14022",23,1,2.944,"new"
"14023",23,1,0.824,"new"
"14024",23,0,3.808,"old"
"14025",23,1,0.744,"new"
"14026",23,1,0.688,"new"
"14027",23,1,0.752,"new"
"14028",23,1,0.752,"old"
"14029",23,0,1.008,"new"
"14030",23,1,0.768,"old"
"14031",23,1,2.472,"new"
"14032",23,1,0.84,"new"
"14033",23,1,1.112,"old"
"14034",23,0,1.032,"new"
"14035",23,0,0.656,"old"
"14036",23,0,0.704,"old"
"14037",23,1,0.704,"new"
"14038",23,1,0.8,"old"
"14039",23,1,0.728,"old"
"14040",23,0,0.704,"old"
"14041",23,0,1.568,"old"
"14042",23,1,1.192,"new"
"14043",23,0,0.688,"new"
"14044",23,1,1.216,"old"
"14045",23,1,1.088,"new"
"14046",23,1,1.056,"old"
"14047",23,1,0.912,"new"
"14048",23,0,1.112,"new"
"14049",23,1,0.856,"old"
"14050",23,1,0.912,"old"
"14051",23,1,2.424,"old"
"14052",23,0,0.952,"old"
"14053",23,0,0.936,"old"
"14054",23,1,0.936,"new"
"14055",23,0,0.896,"old"
"14056",23,1,0.904,"new"
"14057",23,1,0.912,"old"
"14058",23,0,0.84,"old"
"14059",23,0,0.848,"old"
"14060",23,1,0.76,"new"
"14061",23,0,0.832,"new"
"14062",23,1,0.832,"new"
"14063",23,1,1.512,"new"
"14064",23,1,2.496,"new"
"14065",23,1,0.88,"new"
"14066",23,1,0.712,"new"
"14067",23,0,0.792,"old"
"14068",23,1,0.952,"new"
"14069",23,1,0.848,"new"
"14070",23,1,1.728,"old"
"14071",23,1,1.856,"old"
"14072",23,0,1.064,"old"
"14073",23,1,0.84,"old"
"14074",23,0,0.736,"new"
"14075",23,1,0.672,"new"
"14076",23,1,0.888,"old"
"14077",23,1,0.728,"new"
"14078",23,1,0.84,"new"
"14079",23,0,0.816,"old"
"14080",23,1,0.76,"new"
"14081",23,0,0.76,"old"
"14082",23,1,0.848,"new"
"14083",23,0,0.92,"new"
"14084",23,1,0.984,"new"
"14085",23,0,0.912,"old"
"14086",23,1,1.72,"new"
"14087",23,1,0.984,"new"
"14088",23,0,1.488,"old"
"14089",23,1,0.952,"new"
"14090",23,0,0.8,"old"
"14091",23,1,0.784,"old"
"14092",23,0,1.184,"old"
"14093",23,1,0.76,"old"
"14094",23,0,0.768,"old"
"14095",23,1,0.88,"new"
"14096",23,1,0.84,"old"
"14097",23,1,1.296,"old"
"14098",23,1,0.664,"new"
"14099",23,1,0.824,"new"
"14100",23,1,0.84,"old"
"14101",24,1,2.303,"new"
"14102",24,1,1.904,"old"
"14103",24,1,1.24,"new"
"14104",24,1,1.184,"old"
"14105",24,1,0.936,"old"
"14106",24,1,0.672,"old"
"14107",24,1,0.808,"old"
"14108",24,1,0.888,"new"
"14109",24,1,0.944,"new"
"14110",24,1,0.744,"new"
"14111",24,1,0.88,"new"
"14112",24,1,0.768,"old"
"14113",24,1,0.64,"old"
"14114",24,1,0.816,"new"
"14115",24,1,0.96,"old"
"14116",24,1,0.768,"old"
"14117",24,1,0.688,"old"
"14118",24,1,0.704,"new"
"14119",24,1,1.944,"old"
"14120",24,1,0.768,"new"
"14121",24,1,0.696,"old"
"14122",24,1,0.712,"new"
"14123",24,0,1.704,"old"
"14124",24,1,0.76,"new"
"14125",24,1,1.144,"new"
"14126",24,1,0.888,"new"
"14127",24,0,0.944,"old"
"14128",24,1,0.696,"new"
"14129",24,1,0.664,"old"
"14130",24,1,0.88,"old"
"14131",24,1,0.696,"new"
"14132",24,0,1.08,"old"
"14133",24,1,0.912,"old"
"14134",24,0,0.752,"new"
"14135",24,1,1.336,"new"
"14136",24,1,0.584,"old"
"14137",24,1,0.736,"new"
"14138",24,0,2.856,"old"
"14139",24,0,0.768,"old"
"14140",24,1,0.704,"new"
"14141",24,1,0.992,"new"
"14142",24,1,0.904,"new"
"14143",24,1,0.56,"new"
"14144",24,1,0.624,"old"
"14145",24,1,0.976,"new"
"14146",24,1,0.728,"new"
"14147",24,0,1.736,"old"
"14148",24,1,0.84,"old"
"14149",24,1,0.64,"new"
"14150",24,1,0.808,"new"
"14151",24,1,0.792,"old"
"14152",24,1,0.712,"new"
"14153",24,1,0.776,"new"
"14154",24,0,1.744,"old"
"14155",24,1,0.808,"old"
"14156",24,1,0.784,"old"
"14157",24,1,0.672,"old"
"14158",24,1,0.872,"new"
"14159",24,1,0.88,"old"
"14160",24,1,0.72,"new"
"14161",24,0,1.176,"old"
"14162",24,1,0.824,"old"
"14163",24,1,0.696,"new"
"14164",24,0,0.832,"old"
"14165",24,1,0.744,"new"
"14166",24,0,0.84,"old"
"14167",24,1,0.656,"old"
"14168",24,1,0.696,"new"
"14169",24,1,1.096,"new"
"14170",24,1,0.736,"new"
"14171",24,0,0.88,"new"
"14172",24,1,0.648,"new"
"14173",24,1,1.696,"old"
"14174",24,0,0.992,"new"
"14175",24,1,0.664,"old"
"14176",24,1,0.784,"old"
"14177",24,1,0.776,"new"
"14178",24,1,1.128,"new"
"14179",24,1,0.592,"old"
"14180",24,1,0.784,"new"
"14181",24,1,1.136,"new"
"14182",24,0,2.984,"old"
"14183",24,1,3.496,"old"
"14184",24,1,0.736,"new"
"14185",24,1,0.712,"new"
"14186",24,1,0.896,"old"
"14187",24,0,0.752,"new"
"14188",24,1,0.72,"new"
"14189",24,1,1.064,"new"
"14190",24,1,0.952,"new"
"14191",24,1,0.632,"new"
"14192",24,1,0.704,"new"
"14193",24,1,0.672,"old"
"14194",24,1,0.568,"old"
"14195",24,0,0.96,"old"
"14196",24,1,0.688,"old"
"14197",24,0,0.688,"old"
"14198",24,0,0.816,"new"
"14199",24,1,0.664,"old"
"14200",24,1,0.608,"old"
"14201",24,1,0.984,"new"
"14202",24,1,1.44,"new"
"14203",24,1,1,"new"
"14204",24,1,2.192,"new"
"14205",24,1,0.656,"old"
"14206",24,1,1.448,"new"
"14207",24,1,0.656,"old"
"14208",24,1,0.664,"old"
"14209",24,1,0.824,"old"
"14210",24,1,0.568,"old"
"14211",24,1,2.056,"new"
"14212",24,1,3.04,"new"
"14213",24,1,0.792,"old"
"14214",24,1,0.984,"old"
"14215",24,0,0.904,"old"
"14216",24,1,0.84,"new"
"14217",24,1,0.792,"new"
"14218",24,0,0.824,"old"
"14219",24,1,0.776,"old"
"14220",24,0,0.712,"new"
"14221",24,0,0.936,"old"
"14222",24,1,0.704,"new"
"14223",24,1,0.648,"old"
"14224",24,1,0.84,"old"
"14225",24,1,0.592,"old"
"14226",24,1,0.808,"new"
"14227",24,1,0.928,"new"
"14228",24,1,0.56,"old"
"14229",24,1,1.216,"new"
"14230",24,1,0.68,"old"
"14231",24,1,0.76,"old"
"14232",24,1,1.08,"new"
"14233",24,1,0.944,"old"
"14234",24,1,2.184,"old"
"14235",24,1,1.624,"new"
"14236",24,1,1.008,"new"
"14237",24,1,0.664,"new"
"14238",24,1,0.568,"new"
"14239",24,1,0.68,"new"
"14240",24,1,0.68,"new"
"14241",24,1,0.736,"old"
"14242",24,1,0.704,"old"
"14243",24,1,0.584,"old"
"14244",24,1,0.976,"old"
"14245",24,1,1.185,"new"
"14246",24,1,1.431,"new"
"14247",24,1,0.648,"old"
"14248",24,1,0.76,"old"
"14249",24,0,1.216,"old"
"14250",24,1,1.312,"new"
"14251",24,1,4.056,"old"
"14252",24,1,0.968,"new"
"14253",24,1,0.704,"old"
"14254",24,1,1.544,"old"
"14255",24,1,0.8,"old"
"14256",24,1,0.84,"old"
"14257",24,1,0.664,"new"
"14258",24,0,0.76,"old"
"14259",24,1,0.68,"new"
"14260",24,1,0.792,"old"
"14261",24,1,0.824,"new"
"14262",24,0,0.808,"old"
"14263",24,1,0.688,"old"
"14264",24,1,0.64,"new"
"14265",24,1,0.576,"old"
"14266",24,1,0.832,"old"
"14267",24,1,2.12,"new"
"14268",24,1,0.528,"old"
"14269",24,1,1.2,"new"
"14270",24,1,0.88,"new"
"14271",24,1,0.76,"new"
"14272",24,1,1.184,"new"
"14273",24,1,0.616,"new"
"14274",24,1,0.736,"new"
"14275",24,1,1.504,"new"
"14276",24,1,0.664,"new"
"14277",24,1,0.608,"old"
"14278",24,1,0.624,"old"
"14279",24,1,0.6,"old"
"14280",24,1,1.016,"new"
"14281",24,0,0.584,"new"
"14282",24,1,1.736,"old"
"14283",24,1,1.24,"new"
"14284",24,1,1.592,"old"
"14285",24,1,0.96,"new"
"14286",24,1,0.6,"old"
"14287",24,0,0.656,"new"
"14288",24,0,2.344,"old"
"14289",24,0,1.064,"old"
"14290",24,1,0.656,"old"
"14291",24,1,0.568,"old"
"14292",24,1,0.52,"old"
"14293",24,1,1.256,"old"
"14294",24,1,0.832,"old"
"14295",24,0,1.424,"old"
"14296",24,1,0.496,"old"
"14297",24,1,0.552,"old"
"14298",24,1,1.624,"new"
"14299",24,0,0.632,"new"
"14300",24,1,1.032,"new"
"14301",24,0,1.376,"new"
"14302",24,1,0.768,"old"
"14303",24,1,0.984,"new"
"14304",24,1,1.68,"old"
"14305",24,1,1.056,"new"
"14306",24,1,1.616,"new"
"14307",24,1,0.656,"new"
"14308",24,0,0.688,"new"
"14309",24,1,1.224,"new"
"14310",24,1,0.888,"new"
"14311",24,0,0.912,"new"
"14312",24,1,0.672,"old"
"14313",24,0,0.664,"new"
"14314",24,0,0.848,"old"
"14315",24,1,0.913,"old"
"14316",24,0,0.983,"new"
"14317",24,1,1.304,"new"
"14318",24,1,0.704,"new"
"14319",24,1,1.984,"new"
"14320",24,1,1.616,"new"
"14321",24,1,1.32,"new"
"14322",24,1,0.616,"old"
"14323",24,1,1.064,"new"
"14324",24,1,0.544,"old"
"14325",24,1,1.192,"new"
"14326",24,1,0.648,"old"
"14327",24,1,0.984,"new"
"14328",24,1,0.536,"old"
"14329",24,0,0.8,"new"
"14330",24,1,0.592,"old"
"14331",24,1,0.704,"old"
"14332",24,1,0.568,"old"
"14333",24,1,0.984,"old"
"14334",24,1,0.968,"new"
"14335",24,1,0.592,"old"
"14336",24,1,0.96,"new"
"14337",24,1,1.528,"new"
"14338",24,1,0.68,"old"
"14339",24,0,1.712,"old"
"14340",24,1,0.888,"new"
"14341",24,1,0.632,"old"
"14342",24,0,1.336,"new"
"14343",24,1,0.6,"old"
"14344",24,1,1.16,"new"
"14345",24,0,0.616,"new"
"14346",24,0,1.352,"old"
"14347",24,1,2.136,"new"
"14348",24,0,0.752,"new"
"14349",24,0,1.08,"old"
"14350",24,1,2.216,"new"
"14351",24,1,0.688,"new"
"14352",24,0,0.648,"old"
"14353",24,1,0.616,"old"
"14354",24,1,2.896,"new"
"14355",24,0,0.76,"new"
"14356",24,1,0.744,"new"
"14357",24,1,0.672,"old"
"14358",24,0,0.712,"new"
"14359",24,1,1.736,"new"
"14360",24,1,0.744,"new"
"14361",24,1,0.592,"old"
"14362",24,1,0.665,"old"
"14363",24,1,0.639,"new"
"14364",24,1,1.768,"new"
"14365",24,1,0.776,"new"
"14366",24,1,0.768,"old"
"14367",24,0,1.232,"old"
"14368",24,1,1.2,"new"
"14369",24,1,0.92,"new"
"14370",24,1,0.848,"new"
"14371",24,0,0.768,"new"
"14372",24,1,0.688,"old"
"14373",24,1,0.736,"old"
"14374",24,1,0.752,"old"
"14375",24,0,0.672,"old"
"14376",24,1,0.808,"old"
"14377",24,0,0.664,"new"
"14378",24,1,0.919,"new"
"14379",24,1,0.672,"old"
"14380",24,1,0.88,"old"
"14381",24,0,0.736,"old"
"14382",24,1,0.936,"new"
"14383",24,1,0.632,"new"
"14384",24,0,0.512,"old"
"14385",24,1,0.64,"old"
"14386",24,1,0.816,"old"
"14387",24,0,1.392,"old"
"14388",24,1,0.64,"new"
"14389",24,1,0.664,"old"
"14390",24,1,1.528,"new"
"14391",24,0,1.72,"old"
"14392",24,0,0.8,"old"
"14393",24,0,0.68,"old"
"14394",24,0,2.872,"old"
"14395",24,0,0.728,"old"
"14396",24,1,2.12,"new"
"14397",24,0,0.776,"old"
"14398",24,1,1.064,"new"
"14399",24,1,1.296,"old"
"14400",24,1,1.336,"new"
"14401",25,1,3.246,"old"
"14402",25,0,3.104,"new"
"14403",25,0,4.896,"old"
"14404",25,0,1.088,"old"
"14405",25,1,0.72,"new"
"14406",25,0,0.832,"old"
"14407",25,0,0.768,"old"
"14408",25,1,2.568,"old"
"14409",25,0,1.016,"old"
"14410",25,0,3.704,"new"
"14411",25,1,0.832,"new"
"14412",25,0,0.704,"old"
"14413",25,1,0.56,"new"
"14414",25,0,0.664,"old"
"14415",25,1,0.896,"new"
"14416",25,1,0.792,"new"
"14417",25,1,0.592,"new"
"14418",25,1,0.784,"old"
"14419",25,0,0.552,"new"
"14420",25,1,0.536,"new"
"14421",25,1,1.096,"new"
"14422",25,1,1.424,"new"
"14423",25,0,0.504,"old"
"14424",25,1,0.504,"new"
"14425",25,1,0.472,"new"
"14426",25,1,0.528,"new"
"14427",25,1,0.648,"new"
"14428",25,1,0.496,"new"
"14429",25,1,0.528,"new"
"14430",25,0,0.656,"old"
"14431",25,1,0.528,"new"
"14432",25,0,0.576,"old"
"14433",25,1,0.528,"new"
"14434",25,0,2.072,"old"
"14435",25,1,0.68,"new"
"14436",25,0,1.816,"old"
"14437",25,0,0.76,"old"
"14438",25,1,0.64,"new"
"14439",25,1,0.608,"new"
"14440",25,1,0.776,"old"
"14441",25,1,1.12,"new"
"14442",25,1,0.584,"old"
"14443",25,1,0.704,"new"
"14444",25,0,0.352,"old"
"14445",25,1,0.68,"new"
"14446",25,0,0.656,"old"
"14447",25,0,0.56,"old"
"14448",25,0,0.472,"old"
"14449",25,0,0.512,"old"
"14450",25,1,1.384,"old"
"14451",25,1,0.272,"new"
"14452",25,0,0.52,"old"
"14453",25,0,0.424,"old"
"14454",25,1,0.432,"new"
"14455",25,1,0.56,"new"
"14456",25,1,5.832,"old"
"14457",25,1,0.744,"old"
"14458",25,1,0.952,"new"
"14459",25,1,0.992,"old"
"14460",25,1,0.784,"new"
"14461",25,1,0.504,"new"
"14462",25,0,0.744,"old"
"14463",25,0,0.416,"old"
"14464",25,0,0.632,"old"
"14465",25,1,0.488,"new"
"14466",25,0,0.416,"old"
