"","sub","trial","condition","stim","correct","RT"
"823",5,23,1,1,1,1.85
"824",5,24,1,1,1,1.19
"825",5,25,1,1,1,1.19
"826",5,26,1,1,1,1.3
"827",5,27,1,1,1,4.47
"828",5,28,1,1,1,2.18
"829",5,29,1,1,1,1.41
"830",5,30,1,1,1,1.63
"831",5,31,1,1,1,4.25
"832",5,32,1,1,1,2.61
"833",5,33,1,1,1,1.63
"834",5,34,1,1,1,1.52
"835",5,35,1,1,1,3.05
"836",5,36,1,1,0,2.07
"837",5,37,1,1,1,1.19
"838",5,38,1,1,1,1.41
"839",5,39,1,1,1,1.19
"840",5,40,1,1,0,1.63
"841",5,41,1,1,1,1.08
"842",5,42,1,1,1,1.41
"843",5,43,1,1,1,4.91
"844",5,44,1,1,1,1.41
"845",5,45,1,1,1,1.85
"846",5,46,1,1,1,0.97
"847",5,47,1,1,1,1.52
"848",5,48,1,1,1,0.86
"849",5,49,1,1,1,1.52
"850",5,50,1,1,1,2.29
"851",5,51,1,0,0,4.04
"852",5,52,1,0,1,1.86
"853",5,53,1,0,1,2.51
"854",5,54,1,0,1,4.59
"855",5,55,1,0,0,1.85
"856",5,56,1,0,1,1.96
"857",5,57,1,0,1,2.51
"858",5,58,1,0,1,2.62
"859",5,59,1,0,1,2.73
"860",5,60,1,0,1,2.51
"861",5,61,1,0,1,3.6
"862",5,62,1,0,0,2.18
"863",5,63,1,0,1,4.04
"864",5,64,1,0,1,1.85
"865",5,65,1,0,0,1.86
"866",5,66,1,0,1,1.74
"867",5,67,1,0,0,2.62
"868",5,68,1,0,1,2.18
"869",5,69,1,0,1,2.29
"870",5,70,1,0,1,1.85
"871",5,71,1,0,0,1.74
"872",5,72,1,0,1,2.18
"873",5,73,1,0,1,2.4
"874",5,74,1,0,0,2.51
"875",5,75,1,0,1,1.53
"876",5,76,1,0,1,2.5
"877",5,77,1,0,0,2.18
"878",5,78,1,0,0,2.07
"879",5,79,1,0,0,1.64
"880",5,80,1,0,0,1.53
"881",5,81,1,0,0,1.53
"882",5,82,1,0,1,3.93
"883",5,83,1,0,1,2.07
"884",5,84,1,0,0,3.72
"885",5,85,1,0,1,3.06
"886",5,86,1,0,0,2.18
"887",5,87,1,0,0,1.53
"888",5,88,1,0,1,1.86
"889",5,89,1,0,0,2.62
"890",5,90,1,0,1,1.53
"891",5,91,1,0,1,3.17
"892",5,92,1,0,1,2.07
"893",5,93,1,0,1,2.29
"894",5,94,1,0,0,1.42
"895",5,95,1,0,1,1.96
"896",5,96,1,0,1,3.93
"897",5,97,1,0,0,2.62
"898",5,98,1,0,1,2.84
"899",5,99,1,0,1,1.53
"900",5,100,1,0,1,2.29
"901",5,1,3,0,1,2.83
"902",5,2,3,1,0,2.61
"903",5,3,3,0,1,2.3
"904",5,4,3,0,1,1.42
"905",5,5,3,0,1,3.16
"906",5,6,3,1,1,1.85
"907",5,7,3,0,0,2.4
"908",5,8,3,1,1,1.63
"909",5,9,3,0,1,1.63
"910",5,10,3,1,1,1.41
"911",5,11,3,0,1,1.42
"912",5,12,3,0,1,2.29
"913",5,13,3,0,0,1.86
"914",5,14,3,1,0,1.85
"915",5,15,3,0,0,3.17
"916",5,16,3,1,0,3.27
"917",5,17,3,0,1,2.08
"918",5,18,3,1,0,3.16
"919",5,19,3,1,1,2.61
"920",5,20,3,0,0,2.07
"921",5,21,3,1,1,1.52
"922",5,22,3,0,0,1.63
"923",5,23,3,0,1,1.75
"924",5,24,3,0,0,1.64
"925",5,25,3,1,1,3.05
"926",5,26,3,1,1,1.08
"927",5,27,3,1,1,1.19
"928",5,28,3,0,1,1.96
"929",5,29,3,0,0,3.17
"930",5,30,3,0,1,2.07
"931",5,31,3,1,0,2.94
"932",5,32,3,0,0,2.18
"933",5,33,3,0,0,2.18
"934",5,34,3,0,1,1.96
"935",5,35,3,0,1,6.77
"936",5,36,3,1,1,1.3
"937",5,37,3,0,0,1.63
"938",5,38,3,0,1,2.51
"939",5,39,3,0,1,1.85
"940",5,40,3,1,1,1.63
"941",5,41,3,1,1,2.39
"942",5,42,3,1,1,1.3
"943",5,43,3,1,1,2.07
"944",5,44,3,0,0,3.82
"945",5,45,3,0,1,2.29
"946",5,46,3,1,1,2.83
"947",5,47,3,1,1,1.52
"948",5,48,3,0,0,2.62
"949",5,49,3,0,1,2.4
"950",5,50,3,0,1,1.97
"951",5,51,3,1,1,1.74
"952",5,52,3,1,0,2.29
"953",5,53,3,0,0,1.64
"954",5,54,3,0,1,1.86
"955",5,55,3,0,1,2.84
"956",5,56,3,1,1,1.42
"957",5,57,3,1,1,1.63
"958",5,58,3,1,1,1.41
"959",5,59,3,1,1,1.3
"960",5,60,3,1,1,1.19
"961",5,61,3,1,1,2.83
"962",5,62,3,1,0,1.52
"963",5,63,3,1,1,1.74
"964",5,64,3,1,1,1.41
"965",5,65,3,1,1,1.85
"966",5,66,3,0,1,2.18
"967",5,67,3,1,1,1.3
"968",5,68,3,0,1,2.84
"969",5,69,3,1,1,1.52
"970",5,70,3,0,0,3.93
"971",5,71,3,0,0,1.42
"972",5,72,3,0,0,1.42
"973",5,73,3,0,0,1.42
"974",5,74,3,1,1,1.42
"975",5,75,3,0,1,1.85
"976",5,76,3,0,1,1.97
"977",5,77,3,1,1,1.3
"978",5,78,3,0,0,1.95
"979",5,79,3,1,1,1.41
"980",5,80,3,1,0,2.83
"981",5,81,3,1,1,1.3
"982",5,82,3,0,1,1.3
"983",5,83,3,1,1,2.72
"984",5,84,3,1,1,1.08
"985",5,85,3,1,1,1.08
"986",5,86,3,0,1,1.2
"987",5,87,3,1,0,1.96
"988",5,88,3,1,0,1.3
"989",5,89,3,1,0,1.52
"990",5,90,3,0,1,1.42
"991",5,91,3,0,1,1.96
"992",5,92,3,0,1,1.42
"993",5,93,3,0,1,1.64
"994",5,94,3,1,1,1.08
"995",5,95,3,1,0,2.5
"996",5,96,3,1,0,1.96
"997",5,97,3,1,1,1.31
"998",5,98,3,0,1,1.74
"999",5,99,3,0,1,1.75
"1000",5,100,3,1,1,2.61
"1001",6,1,2,0,0,4.14
"1002",6,2,2,0,0,3.06
"1003",6,3,2,0,0,2.08
"1004",6,4,2,0,0,1.52
"1005",6,5,2,0,0,3.17
"1006",6,6,2,0,0,2.84
"1007",6,7,2,0,0,2.3
"1008",6,8,2,0,0,2.08
"1009",6,9,2,0,0,1.63
"1010",6,10,2,0,1,1.86
"1011",6,11,2,0,1,2.51
"1012",6,12,2,0,0,2.4
"1013",6,13,2,0,0,1.53
"1014",6,14,2,0,0,4.26
"1015",6,15,2,0,0,1.53
"1016",6,16,2,0,0,1.74
"1017",6,17,2,0,0,2.4
"1018",6,18,2,0,1,1.97
"1019",6,19,2,0,0,1.86
"1020",6,20,2,0,1,1.95
"1021",6,21,2,0,0,1.42
"1022",6,22,2,0,1,1.19
"1023",6,23,2,0,0,1.2
"1024",6,24,2,0,0,1.2
"1025",6,25,2,0,0,1.2
"1026",6,26,2,0,0,1.2
"1027",6,27,2,0,0,1.64
"1028",6,28,2,0,1,1.2
"1029",6,29,2,0,0,2.4
"1030",6,30,2,0,0,2.3
"1031",6,31,2,0,0,1.74
"1032",6,32,2,0,0,1.52
"1033",6,33,2,0,1,1.31
"1034",6,34,2,0,0,1.74
"1035",6,35,2,0,1,4.16
"1036",6,36,2,0,1,1.42
"1037",6,37,2,0,1,3.72
"1038",6,38,2,0,0,1.31
"1039",6,39,2,0,1,0.98
"1040",6,40,2,0,0,1.31
"1041",6,41,2,0,1,1.86
"1042",6,42,2,0,1,4.37
"1043",6,43,2,0,0,1.31
"1044",6,44,2,0,1,1.41
"1045",6,45,2,0,1,1.42
"1046",6,46,2,0,0,0.97
"1047",6,47,2,0,0,2.62
"1048",6,48,2,0,0,2.19
"1049",6,49,2,0,0,1.97
"1050",6,50,2,0,0,2.18
"1051",6,51,2,1,0,4.03
"1052",6,52,2,1,0,1.19
"1053",6,53,2,1,0,1.52
"1054",6,54,2,1,0,1.3
"1055",6,55,2,1,0,1.52
"1056",6,56,2,1,1,1.3
"1057",6,57,2,1,0,1.52
"1058",6,58,2,1,0,1.19
"1059",6,59,2,1,0,5.9
"1060",6,60,2,1,0,1.52
"1061",6,61,2,1,1,1.41
"1062",6,62,2,1,0,2.4
"1063",6,63,2,1,0,1.75
"1064",6,64,2,1,0,1.52
"1065",6,65,2,1,0,1.63
"1066",6,66,2,1,0,1.41
"1067",6,67,2,1,0,1.74
"1068",6,68,2,1,0,1.52
"1069",6,69,2,1,0,1.41
"1070",6,70,2,1,0,1.3
"1071",6,71,2,1,1,2.18
"1072",6,72,2,1,0,1.3
"1073",6,73,2,1,1,2.4
"1074",6,74,2,1,0,1.63
"1075",6,75,2,1,0,1.96
"1076",6,76,2,1,0,1.41
"1077",6,77,2,1,1,5.68
"1078",6,78,2,1,0,1.52
"1079",6,79,2,1,0,1.31
"1080",6,80,2,1,0,1.52
"1081",6,81,2,1,0,1.85
"1082",6,82,2,1,0,1.41
"1083",6,83,2,1,1,1.3
"1084",6,84,2,1,0,2.4
"1085",6,85,2,1,1,3.49
"1086",6,86,2,1,1,3.16
"1087",6,87,2,1,0,1.3
"1088",6,88,2,1,0,1.74
"1089",6,89,2,1,0,1.52
"1090",6,90,2,1,0,1.52
"1091",6,91,2,1,0,1.3
"1092",6,92,2,1,0,1.41
"1093",6,93,2,1,0,1.41
"1094",6,94,2,1,0,1.41
"1095",6,95,2,1,0,1.74
"1096",6,96,2,1,0,2.5
"1097",6,97,2,1,0,1.74
"1098",6,98,2,1,0,1.3
"1099",6,99,2,1,0,5.9
"1100",6,100,2,1,0,2.29
"1101",6,1,3,1,0,1.85
"1102",6,2,3,0,1,1.64
"1103",6,3,3,0,1,2.08
"1104",6,4,3,0,1,2.18
"1105",6,5,3,1,1,1.52
"1106",6,6,3,0,1,2.62
"1107",6,7,3,0,0,1.52
"1108",6,8,3,0,0,1.85
"1109",6,9,3,1,0,2.4
"1110",6,10,3,0,1,1.86
"1111",6,11,3,0,1,2.62
"1112",6,12,3,0,1,0.33
"1113",6,13,3,1,0,3.05
"1114",6,14,3,1,0,1.41
"1115",6,15,3,1,1,1.41
"1116",6,16,3,1,1,1.08
"1117",6,17,3,0,1,1.2
"1118",6,18,3,0,1,1.31
"1119",6,19,3,1,1,5.24
"1120",6,20,3,1,1,0.97
"1121",6,21,3,0,0,1.31
"1122",6,22,3,0,1,1.53
"1123",6,23,3,1,0,1.08
"1124",6,24,3,0,0,1.64
"1125",6,25,3,0,1,1.53
"1126",6,26,3,1,1,1.85
"1127",6,27,3,1,0,1.63
"1128",6,28,3,1,0,1.63
"1129",6,29,3,0,0,2.29
"1130",6,30,3,0,1,1.2
"1131",6,31,3,0,1,1.32
"1132",6,32,3,1,1,1.96
"1133",6,33,3,1,1,0.97
"1134",6,34,3,0,1,2.29
"1135",6,35,3,0,0,2.3
"1136",6,36,3,0,1,1.53
"1137",6,37,3,1,1,1.19
"1138",6,38,3,1,1,1.19
"1139",6,39,3,1,0,2.83
"1140",6,40,3,0,1,1.86
"1141",6,41,3,0,0,1.31
"1142",6,42,3,0,0,2.4
"1143",6,43,3,1,1,1.19
"1144",6,44,3,1,1,0.97
"1145",6,45,3,0,0,2.07
"1146",6,46,3,0,1,1.3
"1147",6,47,3,0,1,3.5
"1148",6,48,3,1,1,1.08
"1149",6,49,3,1,1,4.47
"1150",6,50,3,0,1,1.86
"1151",6,51,3,1,1,3.71
"1152",6,52,3,0,1,1.75
"1153",6,53,3,0,1,1.31
"1154",6,54,3,1,0,2.4
"1155",6,55,3,0,0,2.95
"1156",6,56,3,0,1,1.2
"1157",6,57,3,0,1,2.84
"1158",6,58,3,0,0,1.75
"1159",6,59,3,0,0,2.41
"1160",6,60,3,1,0,1.96
"1161",6,61,3,1,0,1.52
"1162",6,62,3,1,1,0.97
"1163",6,63,3,0,0,3.61
"1164",6,64,3,0,1,1.96
"1165",6,65,3,1,1,1.3
"1166",6,66,3,1,0,1.19
"1167",6,67,3,1,0,1.74
"1168",6,68,3,1,1,0.97
"1169",6,69,3,0,1,2.18
"1170",6,70,3,1,0,2.18
"1171",6,71,3,0,1,1.31
"1172",6,72,3,1,0,2.94
"1173",6,73,3,0,1,1.2
"1174",6,74,3,0,1,1.31
"1175",6,75,3,1,0,1.63
"1176",6,76,3,1,1,1.08
"1177",6,77,3,1,1,1.08
"1178",6,78,3,1,1,1.52
"1179",6,79,3,1,1,1.41
"1180",6,80,3,1,1,1.3
"1181",6,81,3,1,1,1.08
"1182",6,82,3,0,0,2.17
"1183",6,83,3,1,1,2.94
"1184",6,84,3,1,1,1.96
"1185",6,85,3,1,1,1.3
"1186",6,86,3,1,0,1.63
"1187",6,87,3,0,0,1.53
"1188",6,88,3,1,0,1.96
"1189",6,89,3,0,0,1.64
"1190",6,90,3,1,1,1.52
"1191",6,91,3,0,1,2.4
"1192",6,92,3,0,0,1.53
"1193",6,93,3,1,0,1.3
"1194",6,94,3,0,1,1.42
"1195",6,95,3,0,0,1.64
"1196",6,96,3,1,1,1.3
"1197",6,97,3,1,1,2.07
"1198",6,98,3,1,1,1.41
"1199",6,99,3,0,0,1.97
"1200",6,100,3,0,1,3.16
"1201",7,1,3,0,1,6.33
"1202",7,2,3,0,1,3.71
"1203",7,3,3,0,1,4.15
"1204",7,4,3,1,0,2.41
"1205",7,5,3,1,1,1.74
"1206",7,6,3,0,1,3.94
"1207",7,7,3,0,1,1.96
"1208",7,8,3,0,1,6.34
"1209",7,9,3,0,1,1.74
"1210",7,10,3,1,1,1.74
"1211",7,11,3,1,0,5.46
"1212",7,12,3,1,1,2.18
"1213",7,13,3,1,1,0.97
"1214",7,14,3,0,1,2.83
"1215",7,15,3,0,1,4.15
"1216",7,16,3,0,1,1.63
"1217",7,17,3,0,1,2.18
"1218",7,18,3,1,1,2.07
"1219",7,19,3,0,1,3.6
"1220",7,20,3,1,0,2.83
"1221",7,21,3,0,1,2.08
"1222",7,22,3,1,0,2.5
"1223",7,23,3,1,1,1.85
"1224",7,24,3,1,1,1.74
"1225",7,25,3,0,1,5.24
"1226",7,26,3,1,0,3.27
"1227",7,27,3,1,1,1.96
"1228",7,28,3,1,1,1.41
"1229",7,29,3,0,0,4.8
"1230",7,30,3,1,1,1.74
"1231",7,31,3,1,0,1.85
"1232",7,32,3,0,0,3.17
"1233",7,33,3,0,1,3.59
"1234",7,34,3,0,1,3.05
"1235",7,35,3,1,1,3.71
"1236",7,36,3,1,1,1.74
"1237",7,37,3,1,1,1.52
"1238",7,38,3,1,1,2.39
"1239",7,39,3,1,1,1.96
"1240",7,40,3,1,1,1.19
"1241",7,41,3,0,1,3.05
"1242",7,42,3,1,1,2.72
"1243",7,43,3,1,1,1.19
"1244",7,44,3,0,0,2.84
"1245",7,45,3,1,1,1.53
"1246",7,46,3,0,1,7.43
"1247",7,47,3,0,1,2.18
"1248",7,48,3,1,0,1.74
"1249",7,49,3,1,1,0.97
"1250",7,50,3,0,1,3.38
"1251",7,51,3,1,1,1.41
"1252",7,52,3,1,1,0.86
"1253",7,53,3,0,1,3.71
"1254",7,54,3,0,1,2.07
"1255",7,55,3,0,1,1.74
"1256",7,56,3,1,1,2.39
"1257",7,57,3,1,0,1.63
"1258",7,58,3,1,1,3.92
"1259",7,59,3,0,1,3.82
"1260",7,60,3,0,1,2.29
"1261",7,61,3,0,0,1.63
"1262",7,62,3,0,0,3.82
"1263",7,63,3,0,1,1.53
"1264",7,64,3,0,1,4.59
"1265",7,65,3,0,0,3.6
"1266",7,66,3,0,1,2.4
"1267",7,67,3,1,0,1.3
"1268",7,68,3,0,1,6.01
"1269",7,69,3,1,1,2.61
"1270",7,70,3,0,1,2.29
"1271",7,71,3,0,1,5.03
"1272",7,72,3,0,1,2.4
"1273",7,73,3,0,0,2.06
"1274",7,74,3,1,0,1.31
"1275",7,75,3,0,1,1.97
"1276",7,76,3,0,1,2.07
"1277",7,77,3,0,1,4.37
"1278",7,78,3,1,1,1.31
"1279",7,79,3,0,1,1.53
"1280",7,80,3,0,1,2.29
"1281",7,81,3,0,1,1.52
"1282",7,82,3,0,1,2.72
"1283",7,83,3,0,1,1.84
"1284",7,84,3,1,0,2.07
"1285",7,85,3,1,0,6.33
"1286",7,86,3,1,1,2.61
"1287",7,87,3,1,1,0.86
"1288",7,88,3,1,1,1.96
"1289",7,89,3,1,1,1.85
"1290",7,90,3,1,1,2.52
"1291",7,91,3,1,1,1.3
"1292",7,92,3,1,1,2.06
"1293",7,93,3,0,0,4.26
"1294",7,94,3,1,1,2.72
"1295",7,95,3,1,1,1.19
"1296",7,96,3,0,1,1.63
"1297",7,97,3,1,0,1.19
"1298",7,98,3,1,0,1.96
"1299",7,99,3,1,0,5.89
"1300",7,100,3,0,1,5.79
"1301",7,1,1,1,1,1.52
"1302",7,2,1,1,1,1.3
"1303",7,3,1,1,0,1.52
"1304",7,4,1,1,0,2.18
"1305",7,5,1,1,1,2.28
"1306",7,6,1,1,1,2.73
"1307",7,7,1,1,1,0.98
"1308",7,8,1,1,1,3.38
"1309",7,9,1,1,1,1.42
"1310",7,10,1,1,1,0.86
"1311",7,11,1,1,1,1.63
"1312",7,12,1,1,0,2.28
"1313",7,13,1,1,1,1.52
"1314",7,14,1,1,1,1.08
"1315",7,15,1,1,0,2.61
"1316",7,16,1,1,1,1.3
"1317",7,17,1,1,1,0.86
"1318",7,18,1,1,1,2.39
"1319",7,19,1,1,0,3.16
"1320",7,20,1,1,1,1.19
"1321",7,21,1,1,1,2.29
"1322",7,22,1,1,1,1.41
"1323",7,23,1,1,1,1.41
"1324",7,24,1,1,0,2.94
"1325",7,25,1,1,0,1.63
"1326",7,26,1,1,1,6.44
"1327",7,27,1,1,1,1.63
"1328",7,28,1,1,1,1.41
"1329",7,29,1,1,1,3.93
"1330",7,30,1,1,0,2.5
"1331",7,31,1,1,1,1.52
"1332",7,32,1,1,0,9.39
"1333",7,33,1,1,0,4.36
"1334",7,34,1,1,0,1.74
"1335",7,35,1,1,0,3.71
"1336",7,36,1,1,1,1.52
"1337",7,37,1,1,0,2.07
"1338",7,38,1,1,0,1.19
"1339",7,39,1,1,1,1.3
"1340",7,40,1,1,0,2.94
"1341",7,41,1,1,1,1.41
"1342",7,42,1,1,0,1.97
"1343",7,43,1,1,0,3.49
"1344",7,44,1,1,0,1.52
"1345",7,45,1,1,1,1.63
"1346",7,46,1,1,1,2.28
"1347",7,47,1,1,0,1.19
"1348",7,48,1,1,1,4.91
"1349",7,49,1,1,1,1.41
"1350",7,50,1,1,1,1.96
"1351",7,51,1,0,0,2.39
"1352",7,52,1,0,1,1.53
"1353",7,53,1,0,0,2.62
"1354",7,54,1,0,1,3.16
"1355",7,55,1,0,1,5.02
"1356",7,56,1,0,1,3.17
"1357",7,57,1,0,1,4.37
"1358",7,58,1,0,0,2.62
"1359",7,59,1,0,1,1.74
"1360",7,60,1,0,0,4.26
"1361",7,61,1,0,1,1.75
"1362",7,62,1,0,1,1.19
"1363",7,63,1,0,0,5.46
"1364",7,64,1,0,1,1.08
"1365",7,65,1,0,0,3.6
"1366",7,66,1,0,1,2.07
"1367",7,67,1,0,0,1.74
"1368",7,68,1,0,0,2.73
"1369",7,69,1,0,0,2.73
"1370",7,70,1,0,0,4.26
"1371",7,71,1,0,1,2.94
"1372",7,72,1,0,0,5.79
"1373",7,73,1,0,1,3.38
"1374",7,74,1,0,1,2.18
"1375",7,75,1,0,1,3.16
"1376",7,76,1,0,1,2.08
"1377",7,77,1,0,1,1.74
"1378",7,78,1,0,1,1.96
"1379",7,79,1,0,1,1.19
"1380",7,80,1,0,1,4.26
"1381",7,81,1,0,0,0.21
"1382",7,82,1,0,1,5.35
"1383",7,83,1,0,0,1.85
"1384",7,84,1,0,1,2.62
"1385",7,85,1,0,0,2.18
"1386",7,86,1,0,1,4.04
"1387",7,87,1,0,1,3.05
"1388",7,88,1,0,1,3.16
"1389",7,89,1,0,1,2.06
"1390",7,90,1,0,1,4.04
"1391",7,91,1,0,1,3.06
"1392",7,92,1,0,1,3.05
"1393",7,93,1,0,1,2.73
"1394",7,94,1,0,1,1.74
"1395",7,95,1,0,0,3.05
"1396",7,96,1,0,0,2.95
"1397",7,97,1,0,1,4.69
"1398",7,98,1,0,1,7.97
"1399",7,99,1,0,1,2.61
"1400",7,100,1,0,1,1.2
"1401",8,1,3,0,1,3.27
"1402",8,2,3,1,0,2.62
"1403",8,3,3,1,1,1.3
"1404",8,4,3,0,1,1.74
"1405",8,5,3,1,1,1.74
"1406",8,6,3,0,1,1.85
"1407",8,7,3,1,1,1.63
"1408",8,8,3,0,1,2.94
"1409",8,9,3,1,0,1.74
"1410",8,10,3,1,1,1.41
"1411",8,11,3,0,1,1.52
"1412",8,12,3,0,1,1.3
"1413",8,13,3,0,1,1.31
"1414",8,14,3,0,1,1.53
"1415",8,15,3,1,0,2.94
"1416",8,16,3,1,1,1.3
"1417",8,17,3,0,1,1.19
"1418",8,18,3,0,1,1.96
"1419",8,19,3,0,1,1.63
"1420",8,20,3,0,1,4.47
"1421",8,21,3,0,0,3.28
"1422",8,22,3,1,1,2.29
"1423",8,23,3,1,1,4.25
"1424",8,24,3,1,1,2.07
"1425",8,25,3,1,1,1.3
"1426",8,26,3,0,1,3.06
"1427",8,27,3,0,1,1.53
"1428",8,28,3,1,0,5.24
"1429",8,29,3,1,1,1.19
"1430",8,30,3,1,1,5.24
"1431",8,31,3,1,1,1.85
"1432",8,32,3,0,1,1.85
"1433",8,33,3,1,1,3.71
"1434",8,34,3,1,0,1.74
"1435",8,35,3,0,1,1.96
"1436",8,36,3,1,1,1.63
"1437",8,37,3,0,1,2.39
"1438",8,38,3,0,1,1.74
"1439",8,39,3,0,1,1.74
"1440",8,40,3,0,1,2.18
"1441",8,41,3,1,0,4.04
"1442",8,42,3,1,1,1.19
"1443",8,43,3,1,1,1.3
"1444",8,44,3,0,1,1.53
"1445",8,45,3,1,1,2.94
"1446",8,46,3,0,0,1.96
"1447",8,47,3,0,1,2.73
"1448",8,48,3,1,0,1.63
"1449",8,49,3,1,0,1.63
"1450",8,50,3,1,1,2.06
"1451",8,51,3,1,0,2.84
"1452",8,52,3,0,1,1.85
"1453",8,53,3,1,0,2.17
"1454",8,54,3,1,1,3.6
"1455",8,55,3,1,0,3.05
"1456",8,56,3,0,1,1.53
"1457",8,57,3,0,1,1.96
"1458",8,58,3,0,1,2.18
"1459",8,59,3,1,1,1.41
"1460",8,60,3,0,1,2.84
"1461",8,61,3,1,1,2.94
"1462",8,62,3,1,0,1.63
"1463",8,63,3,1,0,2.72
"1464",8,64,3,1,1,1.41
"1465",8,65,3,1,1,2.07
"1466",8,66,3,0,0,2.51
"1467",8,67,3,0,1,1.96
"1468",8,68,3,0,1,1.85
"1469",8,69,3,0,1,1.42
"1470",8,70,3,0,1,2.07
"1471",8,71,3,0,0,1.74
"1472",8,72,3,0,1,1.64
"1473",8,73,3,0,1,7.32
"1474",8,74,3,1,1,2.07
"1475",8,75,3,0,1,1.63
"1476",8,76,3,1,1,5.02
"1477",8,77,3,0,1,1.42
"1478",8,78,3,1,0,1.74
"1479",8,79,3,1,1,5.8
"1480",8,80,3,1,1,3.49
"1481",8,81,3,0,1,3.16
"1482",8,82,3,1,1,2.39
"1483",8,83,3,0,0,1.85
"1484",8,84,3,0,0,1.53
"1485",8,85,3,1,1,1.63
"1486",8,86,3,0,1,3.06
"1487",8,87,3,0,1,2.4
"1488",8,88,3,0,0,4.16
"1489",8,89,3,1,1,2.72
"1490",8,90,3,1,1,1.41
"1491",8,91,3,1,1,2.07
"1492",8,92,3,1,1,1.52
"1493",8,93,3,1,0,3.49
"1494",8,94,3,0,1,7.32
"1495",8,95,3,1,1,1.85
"1496",8,96,3,1,0,2.5
"1497",8,97,3,0,1,2.83
"1498",8,98,3,0,0,2.72
"1499",8,99,3,0,1,1.3
"1500",8,100,3,0,1,2.07
"1501",8,1,2,0,1,4.69
"1502",8,2,2,0,0,2.72
"1503",8,3,2,0,1,1.53
"1504",8,4,2,0,1,1.31
"1505",8,5,2,0,1,2.84
"1506",8,6,2,0,1,3.38
"1507",8,7,2,0,0,2.18
"1508",8,8,2,0,0,2.39
"1509",8,9,2,0,1,2.07
"1510",8,10,2,0,1,1.75
"1511",8,11,2,0,1,1.31
"1512",8,12,2,0,1,1.64
"1513",8,13,2,0,1,1.3
"1514",8,14,2,0,1,1.42
"1515",8,15,2,0,1,1.84
"1516",8,16,2,0,0,1.53
"1517",8,17,2,0,0,1.85
"1518",8,18,2,0,1,1.42
"1519",8,19,2,0,1,1.75
"1520",8,20,2,0,1,1.64
"1521",8,21,2,0,1,1.75
"1522",8,22,2,0,1,3.38
"1523",8,23,2,0,1,1.64
"1524",8,24,2,0,1,2.61
"1525",8,25,2,0,1,1.64
"1526",8,26,2,0,1,1.53
"1527",8,27,2,0,1,3.05
"1528",8,28,2,0,1,1.97
"1529",8,29,2,0,0,3.39
"1530",8,30,2,0,0,1.53
"1531",8,31,2,0,0,3.06
"1532",8,32,2,0,1,1.31
"1533",8,33,2,0,1,3.38
"1534",8,34,2,0,1,1.97
"1535",8,35,2,0,1,1.75
"1536",8,36,2,0,1,1.86
"1537",8,37,2,0,1,3.93
"1538",8,38,2,0,1,1.52
"1539",8,39,2,0,1,2.07
"1540",8,40,2,0,1,1.53
"1541",8,41,2,0,0,1.64
"1542",8,42,2,0,1,1.53
"1543",8,43,2,0,1,2.17
"1544",8,44,2,0,1,1.52
"1545",8,45,2,0,1,2.29
"1546",8,46,2,0,1,2.17
"1547",8,47,2,0,1,2.83
"1548",8,48,2,0,1,1.08
"1549",8,49,2,0,1,1.86
"1550",8,50,2,0,1,1.42
"1551",8,51,2,1,1,4.26
"1552",8,52,2,1,1,1.41
"1553",8,53,2,1,1,1.85
"1554",8,54,2,1,1,1.41
"1555",8,55,2,1,0,6.11
"1556",8,56,2,1,1,1.74
"1557",8,57,2,1,1,1.63
"1558",8,58,2,1,1,1.3
"1559",8,59,2,1,1,3.05
"1560",8,60,2,1,0,2.4
"1561",8,61,2,1,1,1.41
"1562",8,62,2,1,0,1.41
"1563",8,63,2,1,1,1.41
"1564",8,64,2,1,1,1.85
"1565",8,65,2,1,1,3.71
"1566",8,66,2,1,1,2.07
"1567",8,67,2,1,1,2.61
"1568",8,68,2,1,1,2.07
"1569",8,69,2,1,0,1.85
"1570",8,70,2,1,1,1.41
"1571",8,71,2,1,0,1.63
"1572",8,72,2,1,1,3.05
"1573",8,73,2,1,1,1.86
"1574",8,74,2,1,0,2.18
"1575",8,75,2,1,0,5.9
"1576",8,76,2,1,1,1.63
"1577",8,77,2,1,1,2.4
"1578",8,78,2,1,1,3.38
"1579",8,79,2,1,1,1.96
"1580",8,80,2,1,1,2.07
"1581",8,81,2,1,1,2.72
"1582",8,82,2,1,1,4.92
"1583",8,83,2,1,0,2.39
"1584",8,84,2,1,1,7.21
"1585",8,85,2,1,1,1.74
"1586",8,86,2,1,1,6
"1587",8,87,2,1,1,1.3
"1588",8,88,2,1,1,1.63
"1589",8,89,2,1,0,3.16
"1590",8,90,2,1,0,2.07
"1591",8,91,2,1,1,2.94
"1592",8,92,2,1,1,2.18
"1593",8,93,2,1,1,2.18
"1594",8,94,2,1,1,3.71
"1595",8,95,2,1,1,1.74
"1596",8,96,2,1,1,3.27
"1597",8,97,2,1,1,2.28
"1598",8,98,2,1,1,1.52
"1599",8,99,2,1,1,2.94
"1600",8,100,2,1,1,1.74
"1601",9,1,1,1,1,2.51
"1602",9,2,1,1,1,1.41
"1603",9,3,1,1,0,2.39
"1604",9,4,1,1,1,2.72
"1605",9,5,1,1,1,2.39
"1606",9,6,1,1,1,1.63
"1607",9,7,1,1,1,4.14
"1608",9,8,1,1,1,2.28
