"","sub","condition","type","old","response","correct","time"
"8681",23440,"hehe","hetero",2,2,1,1687
"8682",23440,"hehe","hetero",1,2,0,2187
"8683",23440,"hehe","hetero",1,2,0,1688
"8684",23440,"hehe","hetero",1,1,1,2594
"8685",23440,"hehe","hetero",2,2,1,2000
"8686",23440,"hehe","hetero",2,1,0,1781
"8687",23440,"hehe","hetero",1,1,1,2015
"8688",23440,"hehe","hetero",2,2,1,2344
"8689",23440,"hehe","hetero",2,2,1,2735
"8690",23440,"hehe","hetero",2,2,1,1297
"8691",23440,"hehe","hetero",2,1,0,2234
"8692",23440,"hehe","hetero",2,2,1,1125
"8693",23440,"hehe","hetero",1,2,0,1547
"8694",23440,"hehe","hetero",1,1,1,1250
"8695",23440,"hehe","hetero",1,2,0,2063
"8696",23440,"hehe","hetero",2,1,0,2266
"8697",23440,"hehe","hetero",2,2,1,3062
"8698",23440,"hehe","hetero",2,2,1,1625
"8699",23440,"hehe","hetero",2,2,1,2110
"8700",23440,"hehe","hetero",1,2,0,2610
"8701",23440,"hehe","hetero",2,1,0,2235
"8702",23440,"hehe","hetero",1,1,1,1438
"8703",23440,"hehe","hetero",1,1,1,2141
"8704",23440,"hehe","hetero",2,2,1,2219
"8705",23440,"hehe","hetero",2,2,1,1640
"8706",23440,"hehe","hetero",1,1,1,2562
"8707",23440,"hehe","hetero",2,2,1,1469
"8708",23440,"hehe","hetero",1,1,1,2672
"8709",23440,"hehe","hetero",1,2,0,1406
"8710",23440,"hehe","hetero",1,1,1,2828
"8711",23440,"hehe","hetero",1,2,0,3719
"8712",23440,"hehe","hetero",1,1,1,2250
"8713",23440,"hehe","hetero",1,1,1,1188
"8714",23440,"hehe","hetero",2,2,1,1968
"8715",23440,"hehe","hetero",2,2,1,1562
"8716",23440,"hehe","hetero",2,2,1,2484
"8717",23440,"hehe","hetero",1,1,1,906
"8718",23440,"hehe","hetero",1,2,0,1797
"8719",23440,"hehe","hetero",2,1,0,1688
"8720",23440,"hehe","hetero",2,2,1,1360
"8961",23704,"hoho","homo",2,2,1,1797
"8962",23704,"hoho","homo",1,1,1,1063
"8963",23704,"hoho","homo",2,2,1,765
"8964",23704,"hoho","homo",2,2,1,922
"8965",23704,"hoho","homo",2,1,0,984
"8966",23704,"hoho","homo",2,2,1,828
"8967",23704,"hoho","homo",2,1,0,766
"8968",23704,"hoho","homo",2,1,0,766
"8969",23704,"hoho","homo",2,2,1,1047
"8970",23704,"hoho","homo",1,2,0,797
"8971",23704,"hoho","homo",2,1,0,1141
"8972",23704,"hoho","homo",1,2,0,812
"8973",23704,"hoho","homo",1,2,0,688
"8974",23704,"hoho","homo",2,2,1,1063
"8975",23704,"hoho","homo",1,1,1,875
"8976",23704,"hoho","homo",2,1,0,672
"8977",23704,"hoho","homo",2,2,1,828
"8978",23704,"hoho","homo",1,2,0,485
"8979",23704,"hoho","homo",2,1,0,625
"8980",23704,"hoho","homo",1,1,1,500
"8981",23704,"hoho","homo",1,2,0,547
"8982",23704,"hoho","homo",1,2,0,485
"8983",23704,"hoho","homo",1,1,1,672
"8984",23704,"hoho","homo",1,2,0,719
"8985",23704,"hoho","homo",2,1,0,891
"8986",23704,"hoho","homo",1,2,0,703
"8987",23704,"hoho","homo",1,2,0,531
"8988",23704,"hoho","homo",1,1,1,765
"8989",23704,"hoho","homo",2,1,0,610
"8990",23704,"hoho","homo",2,2,1,422
"8991",23704,"hoho","homo",1,1,1,422
"8992",23704,"hoho","homo",2,2,1,344
"8993",23704,"hoho","homo",1,2,0,516
"8994",23704,"hoho","homo",2,2,1,890
"8995",23704,"hoho","homo",1,1,1,1000
"8996",23704,"hoho","homo",2,1,0,484
"8997",23704,"hoho","homo",2,2,1,532
"8998",23704,"hoho","homo",1,2,0,454
"8999",23704,"hoho","homo",2,1,0,453
"9000",23704,"hoho","homo",1,1,1,421
"9001",23704,"hoho","homo",1,2,0,360
"9002",23704,"hoho","homo",2,2,1,375
"9003",23704,"hoho","homo",1,1,1,813
"9004",23704,"hoho","homo",2,2,1,453
"9005",23704,"hoho","homo",2,1,0,515
"9006",23704,"hoho","homo",2,2,1,250
"9007",23704,"hoho","homo",2,1,0,297
"9008",23704,"hoho","homo",1,2,0,297
"9009",23704,"hoho","homo",1,1,1,282
"9010",23704,"hoho","homo",2,2,1,656
"9011",23704,"hoho","homo",2,1,0,781
"9012",23704,"hoho","homo",1,2,0,531
"9013",23704,"hoho","homo",1,1,1,516
"9014",23704,"hoho","homo",1,1,1,672
"9015",23704,"hoho","homo",2,1,0,672
"9016",23704,"hoho","homo",1,2,0,829
"9017",23704,"hoho","homo",2,2,1,609
"9018",23704,"hoho","homo",1,2,0,610
"9019",23704,"hoho","homo",2,1,0,422
"9020",23704,"hoho","homo",2,1,0,656
"9021",23704,"hoho","homo",1,2,0,594
"9022",23704,"hoho","homo",1,1,1,875
"9023",23704,"hoho","homo",1,2,0,703
"9024",23704,"hoho","homo",2,1,0,750
"9025",23704,"hoho","homo",2,2,1,735
"9026",23704,"hoho","homo",1,1,1,563
"9027",23704,"hoho","homo",1,1,1,687
"9028",23704,"hoho","homo",2,2,1,438
"9029",23704,"hoho","homo",2,2,1,594
"9030",23704,"hoho","homo",1,2,0,500
"9031",23704,"hoho","homo",1,1,1,875
"9032",23704,"hoho","homo",2,1,0,672
"9033",23704,"hoho","homo",2,2,1,594
"9034",23704,"hoho","homo",1,1,1,562
"9035",23704,"hoho","homo",1,2,0,562
"9036",23704,"hoho","homo",1,1,1,547
"9037",23704,"hoho","homo",2,1,0,359
"9038",23704,"hoho","homo",1,2,0,1172
"9039",23704,"hoho","homo",1,2,0,531
"9040",23704,"hoho","homo",1,1,1,359
"9121",23724,"hehe","hetero",1,1,1,1687
"9122",23724,"hehe","hetero",1,1,1,1500
"9123",23724,"hehe","hetero",1,1,1,1094
"9124",23724,"hehe","hetero",2,2,1,2609
"9125",23724,"hehe","hetero",2,2,1,1375
"9126",23724,"hehe","hetero",2,2,1,1859
"9127",23724,"hehe","hetero",2,2,1,2250
"9128",23724,"hehe","hetero",1,2,0,4094
"9129",23724,"hehe","hetero",1,1,1,1625
"9130",23724,"hehe","hetero",2,2,1,2406
"9131",23724,"hehe","hetero",2,2,1,1454
"9132",23724,"hehe","hetero",2,2,1,1719
"9133",23724,"hehe","hetero",2,2,1,4094
"9134",23724,"hehe","hetero",2,2,1,1422
"9135",23724,"hehe","hetero",1,1,1,4312
"9136",23724,"hehe","hetero",2,2,1,1469
"9137",23724,"hehe","hetero",1,1,1,1125
"9138",23724,"hehe","hetero",1,2,0,2812
"9139",23724,"hehe","hetero",1,1,1,1937
"9140",23724,"hehe","hetero",2,2,1,2469
"9141",23724,"hehe","hetero",2,2,1,1016
"9142",23724,"hehe","hetero",1,1,1,3359
"9143",23724,"hehe","hetero",2,2,1,2984
"9144",23724,"hehe","hetero",2,2,1,1406
"9145",23724,"hehe","hetero",2,2,1,3984
"9146",23724,"hehe","hetero",1,1,1,1796
"9147",23724,"hehe","hetero",2,1,0,2312
"9148",23724,"hehe","hetero",2,1,0,1579
"9149",23724,"hehe","hetero",1,1,1,1703
"9150",23724,"hehe","hetero",2,2,1,3062
"9151",23724,"hehe","hetero",2,2,1,1687
"9152",23724,"hehe","hetero",2,2,1,2625
"9153",23724,"hehe","hetero",2,2,1,1344
"9154",23724,"hehe","hetero",2,1,0,2297
"9155",23724,"hehe","hetero",2,1,0,2578
"9156",23724,"hehe","hetero",1,1,1,1656
"9157",23724,"hehe","hetero",2,2,1,1640
"9158",23724,"hehe","hetero",2,2,1,6766
"9159",23724,"hehe","hetero",2,2,1,1922
"9160",23724,"hehe","hetero",1,1,1,2969
"9161",23724,"hehe","hetero",1,2,0,1796
"9162",23724,"hehe","hetero",1,1,1,1891
"9163",23724,"hehe","hetero",1,1,1,3281
"9164",23724,"hehe","hetero",2,2,1,5422
"9165",23724,"hehe","hetero",1,1,1,2234
"9166",23724,"hehe","hetero",2,2,1,1140
"9167",23724,"hehe","hetero",2,1,0,1937
"9168",23724,"hehe","hetero",1,1,1,1359
"9169",23724,"hehe","hetero",2,1,0,1687
"9170",23724,"hehe","hetero",2,2,1,2890
"9171",23724,"hehe","hetero",1,1,1,2516
"9172",23724,"hehe","hetero",2,2,1,1953
"9173",23724,"hehe","hetero",1,1,1,2797
"9174",23724,"hehe","hetero",2,2,1,1125
"9175",23724,"hehe","hetero",1,1,1,3609
"9176",23724,"hehe","hetero",1,2,0,2172
"9177",23724,"hehe","hetero",2,2,1,2281
"9178",23724,"hehe","hetero",1,1,1,1531
"9179",23724,"hehe","hetero",2,2,1,2203
"9180",23724,"hehe","hetero",2,2,1,1172
"9181",23724,"hehe","hetero",1,1,1,1484
"9182",23724,"hehe","hetero",2,2,1,2328
"9183",23724,"hehe","hetero",1,2,0,2109
"9184",23724,"hehe","hetero",1,1,1,1328
"9185",23724,"hehe","hetero",2,2,1,1688
"9186",23724,"hehe","hetero",2,2,1,2532
"9187",23724,"hehe","hetero",2,2,1,3063
"9188",23724,"hehe","hetero",1,1,1,2594
"9189",23724,"hehe","hetero",1,2,0,3047
"9190",23724,"hehe","hetero",2,2,1,1891
"9191",23724,"hehe","hetero",1,1,1,4218
"9192",23724,"hehe","hetero",2,1,0,2156
"9193",23724,"hehe","hetero",2,2,1,1109
"9194",23724,"hehe","hetero",1,1,1,1297
"9195",23724,"hehe","hetero",2,2,1,6360
"9196",23724,"hehe","hetero",2,2,1,2609
"9197",23724,"hehe","hetero",1,1,1,2750
"9198",23724,"hehe","hetero",2,2,1,1156
"9199",23724,"hehe","hetero",1,1,1,1266
"9200",23724,"hehe","hetero",2,1,0,4468
"9441",23990,"hoho","homo",2,1,0,2343
"9442",23990,"hoho","homo",2,2,1,1609
"9443",23990,"hoho","homo",1,1,1,922
"9444",23990,"hoho","homo",1,1,1,2063
"9445",23990,"hoho","homo",2,2,1,1047
"9446",23990,"hoho","homo",2,2,1,859
"9447",23990,"hoho","homo",1,2,0,2313
"9448",23990,"hoho","homo",2,2,1,1500
"9449",23990,"hoho","homo",2,2,1,1328
"9450",23990,"hoho","homo",1,2,0,2141
"9451",23990,"hoho","homo",1,1,1,1500
"9452",23990,"hoho","homo",2,2,1,1484
"9453",23990,"hoho","homo",1,1,1,1328
"9454",23990,"hoho","homo",1,1,1,2109
"9455",23990,"hoho","homo",1,1,1,1485
"9456",23990,"hoho","homo",2,2,1,1250
"9457",23990,"hoho","homo",1,1,1,1766
"9458",23990,"hoho","homo",1,1,1,1875
"9459",23990,"hoho","homo",2,1,0,2032
"9460",23990,"hoho","homo",2,2,1,1469
"9461",23990,"hoho","homo",2,2,1,1015
"9462",23990,"hoho","homo",1,2,0,1438
"9463",23990,"hoho","homo",2,1,0,1359
"9464",23990,"hoho","homo",1,1,1,2359
"9465",23990,"hoho","homo",1,1,1,1422
"9466",23990,"hoho","homo",2,2,1,1734
"9467",23990,"hoho","homo",1,2,0,1531
"9468",23990,"hoho","homo",2,2,1,1563
"9469",23990,"hoho","homo",1,1,1,1110
"9470",23990,"hoho","homo",2,2,1,2187
"9471",23990,"hoho","homo",2,1,0,1547
"9472",23990,"hoho","homo",2,1,0,2234
"9473",23990,"hoho","homo",2,2,1,1625
"9474",23990,"hoho","homo",2,1,0,1375
"9475",23990,"hoho","homo",2,2,1,1328
"9476",23990,"hoho","homo",1,2,0,1234
"9477",23990,"hoho","homo",2,1,0,1297
"9478",23990,"hoho","homo",2,2,1,1734
"9479",23990,"hoho","homo",1,1,1,1406
"9480",23990,"hoho","homo",2,2,1,1563
"9481",23990,"hoho","homo",1,2,0,2156
"9482",23990,"hoho","homo",2,2,1,2265
"9483",23990,"hoho","homo",1,1,1,954
"9484",23990,"hoho","homo",2,2,1,1468
"9485",23990,"hoho","homo",1,1,1,1969
"9486",23990,"hoho","homo",1,1,1,1141
"9487",23990,"hoho","homo",2,1,0,1734
"9488",23990,"hoho","homo",1,1,1,1860
"9489",23990,"hoho","homo",1,2,0,1375
"9490",23990,"hoho","homo",2,2,1,1563
"9491",23990,"hoho","homo",1,2,0,1531
"9492",23990,"hoho","homo",2,1,0,1234
"9493",23990,"hoho","homo",1,1,1,1515
"9494",23990,"hoho","homo",1,1,1,1453
"9495",23990,"hoho","homo",2,2,1,1579
"9496",23990,"hoho","homo",2,1,0,1062
"9497",23990,"hoho","homo",2,2,1,1375
"9498",23990,"hoho","homo",2,2,1,1719
"9499",23990,"hoho","homo",1,2,0,1437
"9500",23990,"hoho","homo",2,2,1,2985
"9501",23990,"hoho","homo",2,2,1,1609
"9502",23990,"hoho","homo",1,2,0,1500
"9503",23990,"hoho","homo",1,2,0,1047
"9504",23990,"hoho","homo",2,2,1,1844
"9505",23990,"hoho","homo",2,1,0,1781
"9506",23990,"hoho","homo",2,2,1,1187
"9507",23990,"hoho","homo",1,2,0,1531
"9508",23990,"hoho","homo",1,1,1,1156
"9509",23990,"hoho","homo",2,2,1,1625
"9510",23990,"hoho","homo",1,2,0,1016
"9511",23990,"hoho","homo",1,2,0,1515
"9512",23990,"hoho","homo",2,1,0,1515
"9513",23990,"hoho","homo",1,2,0,1094
"9514",23990,"hoho","homo",2,2,1,1079
"9515",23990,"hoho","homo",2,2,1,1782
"9516",23990,"hoho","homo",2,2,1,953
"9517",23990,"hoho","homo",1,1,1,1438
"9518",23990,"hoho","homo",1,2,0,1532
"9519",23990,"hoho","homo",2,2,1,2812
"9520",23990,"hoho","homo",2,1,0,1828
"9601",24214,"hehe","hetero",2,2,1,2219
"9602",24214,"hehe","hetero",1,1,1,2281
"9603",24214,"hehe","hetero",2,2,1,1484
"9604",24214,"hehe","hetero",1,1,1,3688
"9605",24214,"hehe","hetero",2,1,0,1797
"9606",24214,"hehe","hetero",2,2,1,1187
"9607",24214,"hehe","hetero",1,1,1,1359
"9608",24214,"hehe","hetero",1,1,1,1062
"9609",24214,"hehe","hetero",1,1,1,969
"9610",24214,"hehe","hetero",1,1,1,3110
"9611",24214,"hehe","hetero",2,2,1,1422
"9612",24214,"hehe","hetero",1,2,0,2375
"9613",24214,"hehe","hetero",1,1,1,797
"9614",24214,"hehe","hetero",2,2,1,1515
"9615",24214,"hehe","hetero",2,2,1,1250
"9616",24214,"hehe","hetero",1,1,1,2718
"9617",24214,"hehe","hetero",2,2,1,2422
"9618",24214,"hehe","hetero",2,2,1,1250
"9619",24214,"hehe","hetero",1,1,1,4765
"9620",24214,"hehe","hetero",2,2,1,1234
"9621",24214,"hehe","hetero",2,2,1,1578
"9622",24214,"hehe","hetero",2,2,1,2813
"9623",24214,"hehe","hetero",1,2,0,1890
"9624",24214,"hehe","hetero",1,1,1,3140
"9625",24214,"hehe","hetero",2,1,0,2375
"9626",24214,"hehe","hetero",1,1,1,1359
"9627",24214,"hehe","hetero",2,1,0,1797
"9628",24214,"hehe","hetero",1,2,0,1625
"9629",24214,"hehe","hetero",2,2,1,1125
"9630",24214,"hehe","hetero",2,2,1,1063
"9631",24214,"hehe","hetero",1,1,1,3047
"9632",24214,"hehe","hetero",2,2,1,4250
"9633",24214,"hehe","hetero",2,2,1,1500
"9634",24214,"hehe","hetero",1,1,1,1172
"9635",24214,"hehe","hetero",1,1,1,1266
"9636",24214,"hehe","hetero",1,1,1,3735
"9637",24214,"hehe","hetero",1,2,0,2063
"9638",24214,"hehe","hetero",2,2,1,4687
"9639",24214,"hehe","hetero",1,2,0,1797
"9640",24214,"hehe","hetero",1,2,0,1875
"9641",24214,"hehe","hetero",2,2,1,1516
"9642",24214,"hehe","hetero",1,1,1,2328
"9643",24214,"hehe","hetero",2,2,1,1704
"9644",24214,"hehe","hetero",2,2,1,2219
"9645",24214,"hehe","hetero",2,2,1,1734
"9646",24214,"hehe","hetero",1,1,1,1296
"9647",24214,"hehe","hetero",2,2,1,4266
"9648",24214,"hehe","hetero",1,1,1,2484
"9649",24214,"hehe","hetero",2,2,1,2547
"9650",24214,"hehe","hetero",1,2,0,1531
"9651",24214,"hehe","hetero",2,2,1,1641
"9652",24214,"hehe","hetero",2,2,1,2125
"9653",24214,"hehe","hetero",2,1,0,1250
"9654",24214,"hehe","hetero",1,1,1,2375
"9655",24214,"hehe","hetero",1,1,1,3109
"9656",24214,"hehe","hetero",2,1,0,3234
"9657",24214,"hehe","hetero",2,1,0,1688
"9658",24214,"hehe","hetero",1,1,1,2390
"9659",24214,"hehe","hetero",2,1,0,7344
"9660",24214,"hehe","hetero",2,2,1,3657
"9661",24214,"hehe","hetero",1,1,1,1344
"9662",24214,"hehe","hetero",2,2,1,2297
"9663",24214,"hehe","hetero",1,1,1,938
"9664",24214,"hehe","hetero",2,2,1,1688
"9665",24214,"hehe","hetero",1,1,1,1235
"9666",24214,"hehe","hetero",2,2,1,1594
"9667",24214,"hehe","hetero",2,2,1,1609
"9668",24214,"hehe","hetero",1,1,1,1172
"9669",24214,"hehe","hetero",1,1,1,656
"9670",24214,"hehe","hetero",2,2,1,1406
"9671",24214,"hehe","hetero",1,2,0,2328
"9672",24214,"hehe","hetero",1,1,1,2969
"9673",24214,"hehe","hetero",2,2,1,4407
"9674",24214,"hehe","hetero",2,2,1,1578
"9675",24214,"hehe","hetero",1,1,1,1234
"9676",24214,"hehe","hetero",2,2,1,3031
"9677",24214,"hehe","hetero",2,2,1,1406
"9678",24214,"hehe","hetero",1,1,1,2703
"9679",24214,"hehe","hetero",1,1,1,907
"9680",24214,"hehe","hetero",2,2,1,1609
"9761",25043,"hehe","hetero",1,1,1,2625
"9762",25043,"hehe","hetero",2,2,1,3187
"9763",25043,"hehe","hetero",2,2,1,3875
"9764",25043,"hehe","hetero",2,2,1,2984
"9765",25043,"hehe","hetero",1,1,1,1562
"9766",25043,"hehe","hetero",2,1,0,3391
"9767",25043,"hehe","hetero",2,2,1,2953
"9768",25043,"hehe","hetero",2,2,1,1110
"9769",25043,"hehe","hetero",2,2,1,1984
"9770",25043,"hehe","hetero",1,1,1,2047
"9771",25043,"hehe","hetero",2,2,1,1656
"9772",25043,"hehe","hetero",1,1,1,1219
"9773",25043,"hehe","hetero",2,2,1,1359
"9774",25043,"hehe","hetero",2,2,1,3250
"9775",25043,"hehe","hetero",1,1,1,1187
"9776",25043,"hehe","hetero",2,2,1,2453
"9777",25043,"hehe","hetero",1,1,1,2844
"9778",25043,"hehe","hetero",2,2,1,1656
"9779",25043,"hehe","hetero",2,2,1,1938
"9780",25043,"hehe","hetero",2,2,1,5187
"9781",25043,"hehe","hetero",1,1,1,1172
"9782",25043,"hehe","hetero",1,1,1,2265
"9783",25043,"hehe","hetero",2,1,0,1843
"9784",25043,"hehe","hetero",2,2,1,3812
"9785",25043,"hehe","hetero",2,2,1,1969
"9786",25043,"hehe","hetero",2,2,1,1844
"9787",25043,"hehe","hetero",2,2,1,1406
"9788",25043,"hehe","hetero",1,1,1,1890
"9789",25043,"hehe","hetero",1,1,1,3297
"9790",25043,"hehe","hetero",1,1,1,2546
"9791",25043,"hehe","hetero",2,2,1,1531
"9792",25043,"hehe","hetero",2,2,1,2687
"9793",25043,"hehe","hetero",2,1,0,1407
"9794",25043,"hehe","hetero",2,1,0,1765
"9795",25043,"hehe","hetero",1,1,1,1672
"9796",25043,"hehe","hetero",2,1,0,2188
"9797",25043,"hehe","hetero",1,1,1,2250
"9798",25043,"hehe","hetero",2,2,1,1640
"9799",25043,"hehe","hetero",2,2,1,2157
"9800",25043,"hehe","hetero",2,2,1,3140
"9801",25043,"hehe","hetero",2,2,1,1640
"9802",25043,"hehe","hetero",1,1,1,2125
"9803",25043,"hehe","hetero",2,1,0,3641
"9804",25043,"hehe","hetero",2,2,1,3985
"9805",25043,"hehe","hetero",2,2,1,1687
"9806",25043,"hehe","hetero",2,2,1,859
"9807",25043,"hehe","hetero",2,1,0,2265
"9808",25043,"hehe","hetero",1,1,1,2390
"9809",25043,"hehe","hetero",2,2,1,2156
"9810",25043,"hehe","hetero",1,1,1,1188
"9811",25043,"hehe","hetero",2,2,1,1406
"9812",25043,"hehe","hetero",2,2,1,1844
"9813",25043,"hehe","hetero",2,2,1,1438
"9814",25043,"hehe","hetero",1,1,1,1625
"9815",25043,"hehe","hetero",1,1,1,3813
"9816",25043,"hehe","hetero",2,2,1,1875
"9817",25043,"hehe","hetero",2,2,1,2203
"9818",25043,"hehe","hetero",1,1,1,984
"9819",25043,"hehe","hetero",1,1,1,1172
"9820",25043,"hehe","hetero",1,1,1,2172
"9821",25043,"hehe","hetero",2,2,1,1484
"9822",25043,"hehe","hetero",2,2,1,3046
"9823",25043,"hehe","hetero",1,1,1,1016
"9824",25043,"hehe","hetero",2,2,1,3344
"9825",25043,"hehe","hetero",2,2,1,2218
"9826",25043,"hehe","hetero",1,1,1,1610
"9827",25043,"hehe","hetero",2,2,1,2906
"9828",25043,"hehe","hetero",1,2,0,2453
"9829",25043,"hehe","hetero",1,1,1,2328
"9830",25043,"hehe","hetero",2,1,0,2360
"9831",25043,"hehe","hetero",1,1,1,1453
"9832",25043,"hehe","hetero",1,1,1,1594
"9833",25043,"hehe","hetero",2,2,1,2704
"9834",25043,"hehe","hetero",1,1,1,922
"9835",25043,"hehe","hetero",2,2,1,1219
"9836",25043,"hehe","hetero",2,2,1,2453
"9837",25043,"hehe","hetero",1,1,1,2250
"9838",25043,"hehe","hetero",1,1,1,1016
"9839",25043,"hehe","hetero",2,2,1,1203
"9840",25043,"hehe","hetero",1,1,1,4047
"10081",26389,"hoho","homo",2,2,1,1656
"10082",26389,"hoho","homo",1,1,1,1953
"10083",26389,"hoho","homo",2,2,1,3672
"10084",26389,"hoho","homo",2,2,1,2156
"10085",26389,"hoho","homo",2,1,0,1000
"10086",26389,"hoho","homo",1,2,0,1797
"10087",26389,"hoho","homo",2,1,0,1891
"10088",26389,"hoho","homo",1,2,0,2859
"10089",26389,"hoho","homo",2,2,1,1812
"10090",26389,"hoho","homo",1,1,1,1422
"10091",26389,"hoho","homo",1,1,1,1500
"10092",26389,"hoho","homo",1,1,1,907
"10093",26389,"hoho","homo",1,1,1,3094
"10094",26389,"hoho","homo",1,2,0,2047
"10095",26389,"hoho","homo",2,2,1,1187
"10096",26389,"hoho","homo",2,2,1,2000
"10097",26389,"hoho","homo",1,1,1,2359
"10098",26389,"hoho","homo",2,2,1,1062
"10099",26389,"hoho","homo",1,2,0,2797
"10100",26389,"hoho","homo",2,2,1,1391
"10101",26389,"hoho","homo",1,2,0,1547
"10102",26389,"hoho","homo",1,1,1,3203
"10103",26389,"hoho","homo",1,1,1,2656
"10104",26389,"hoho","homo",2,1,0,3546
"10105",26389,"hoho","homo",1,1,1,1281
"10106",26389,"hoho","homo",2,1,0,1531
"10107",26389,"hoho","homo",1,1,1,1828
"10108",26389,"hoho","homo",2,1,0,1891
"10109",26389,"hoho","homo",2,1,0,1469
"10110",26389,"hoho","homo",1,2,0,4141
"10111",26389,"hoho","homo",1,2,0,4781
"10112",26389,"hoho","homo",2,2,1,3875
"10113",26389,"hoho","homo",1,1,1,1547
"10114",26389,"hoho","homo",1,1,1,2547
"10115",26389,"hoho","homo",2,1,0,1437
"10116",26389,"hoho","homo",1,2,0,2094
"10117",26389,"hoho","homo",1,1,1,1703
"10118",26389,"hoho","homo",1,1,1,2375
"10119",26389,"hoho","homo",1,2,0,3203
"10120",26389,"hoho","homo",1,1,1,1547
"10121",26389,"hoho","homo",2,2,1,1610
"10122",26389,"hoho","homo",1,1,1,1891
"10123",26389,"hoho","homo",2,2,1,4156
"10124",26389,"hoho","homo",1,1,1,2156
"10125",26389,"hoho","homo",2,1,0,1687
"10126",26389,"hoho","homo",1,1,1,1703
"10127",26389,"hoho","homo",2,2,1,2407
"10128",26389,"hoho","homo",2,2,1,1704
"10129",26389,"hoho","homo",2,2,1,1563
"10130",26389,"hoho","homo",2,1,0,3672
"10131",26389,"hoho","homo",2,1,0,1828
"10132",26389,"hoho","homo",2,2,1,5031
"10133",26389,"hoho","homo",2,2,1,1625
"10134",26389,"hoho","homo",1,1,1,5281
"10135",26389,"hoho","homo",1,2,0,1250
"10136",26389,"hoho","homo",2,2,1,2718
"10137",26389,"hoho","homo",1,1,1,1859
"10138",26389,"hoho","homo",2,2,1,1672
"10139",26389,"hoho","homo",1,1,1,1859
"10140",26389,"hoho","homo",2,2,1,1531
"10141",26389,"hoho","homo",1,1,1,1828
"10142",26389,"hoho","homo",2,2,1,2797
"10143",26389,"hoho","homo",1,1,1,7109
"10144",26389,"hoho","homo",2,2,1,2625
"10145",26389,"hoho","homo",1,2,0,1859
"10146",26389,"hoho","homo",2,2,1,1765
"10147",26389,"hoho","homo",2,2,1,1656
"10148",26389,"hoho","homo",1,2,0,1390
"10149",26389,"hoho","homo",1,1,1,1172
"10150",26389,"hoho","homo",2,2,1,2062
"10151",26389,"hoho","homo",2,2,1,2000
"10152",26389,"hoho","homo",2,1,0,2500
"10153",26389,"hoho","homo",2,2,1,8313
"10154",26389,"hoho","homo",2,1,0,1766
"10155",26389,"hoho","homo",1,1,1,3359
"10156",26389,"hoho","homo",2,1,0,1719
"10157",26389,"hoho","homo",1,1,1,1984
"10158",26389,"hoho","homo",2,2,1,2140
"10159",26389,"hoho","homo",1,2,0,2828
"10160",26389,"hoho","homo",2,2,1,1969
"10241",26480,"hehe","hetero",2,2,1,3140
"10242",26480,"hehe","hetero",2,2,1,3953
"10243",26480,"hehe","hetero",1,1,1,1093
"10244",26480,"hehe","hetero",1,1,1,2141
"10245",26480,"hehe","hetero",1,1,1,1750
"10246",26480,"hehe","hetero",1,1,1,3016
"10247",26480,"hehe","hetero",1,1,1,3719
"10248",26480,"hehe","hetero",1,1,1,2984
"10249",26480,"hehe","hetero",1,1,1,1078
"10250",26480,"hehe","hetero",1,1,1,1750
"10251",26480,"hehe","hetero",2,2,1,1266
"10252",26480,"hehe","hetero",2,2,1,4250
"10253",26480,"hehe","hetero",2,2,1,1328
"10254",26480,"hehe","hetero",1,1,1,1312
"10255",26480,"hehe","hetero",1,1,1,4656
"10256",26480,"hehe","hetero",2,2,1,1140
"10257",26480,"hehe","hetero",2,2,1,1094
"10258",26480,"hehe","hetero",1,1,1,1063
"10259",26480,"hehe","hetero",2,2,1,1360
"10260",26480,"hehe","hetero",2,2,1,1860
"10261",26480,"hehe","hetero",1,1,1,1453
"10262",26480,"hehe","hetero",2,2,1,1203
"10263",26480,"hehe","hetero",1,1,1,1390
"10264",26480,"hehe","hetero",2,2,1,2250
"10265",26480,"hehe","hetero",1,1,1,1750
"10266",26480,"hehe","hetero",2,2,1,1390
"10267",26480,"hehe","hetero",2,2,1,1859
"10268",26480,"hehe","hetero",1,1,1,1468
"10269",26480,"hehe","hetero",1,2,0,1734
"10270",26480,"hehe","hetero",1,1,1,781
"10271",26480,"hehe","hetero",1,1,1,2546
"10272",26480,"hehe","hetero",2,1,0,2266
"10273",26480,"hehe","hetero",2,2,1,1032
"10274",26480,"hehe","hetero",2,2,1,2000
"10275",26480,"hehe","hetero",1,2,0,2922
"10276",26480,"hehe","hetero",2,2,1,1562
"10277",26480,"hehe","hetero",1,1,1,1516
"10278",26480,"hehe","hetero",2,1,0,3516
"10279",26480,"hehe","hetero",1,2,0,4671
"10280",26480,"hehe","hetero",1,2,0,1563
"10281",26480,"hehe","hetero",2,2,1,2391
"10282",26480,"hehe","hetero",1,1,1,2875
"10283",26480,"hehe","hetero",1,1,1,891
"10284",26480,"hehe","hetero",1,1,1,907
"10285",26480,"hehe","hetero",1,1,1,1266
"10286",26480,"hehe","hetero",1,1,1,7672
"10287",26480,"hehe","hetero",2,2,1,1016
"10288",26480,"hehe","hetero",2,1,0,2000
"10289",26480,"hehe","hetero",1,1,1,1812
"10290",26480,"hehe","hetero",1,1,1,8062
"10291",26480,"hehe","hetero",2,2,1,1219
"10292",26480,"hehe","hetero",1,1,1,1079
